tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ,HardAccel,HardBrake,LaneChanL,LaneChanR,ui8LaneHole,Q
472114,-567,74,8070,-370.514,-173.100,8030.500,90.668,297.264,141.884,-25.714,66.286,2.715,31.098,4.109,0.577,0,0,0,0,0,5.000
472214,-265,-332,8137,-368.486,-174.900,8033.729,91.414,297.839,141.699,20.286,-18.000,32.285,7.465,5.747,-1.848,0,0,0,0,0,5.000
472314,-173,-121,8104,-367.229,-171.286,8036.443,93.466,296.935,141.198,12.571,36.143,27.144,20.516,-9.043,-5.005,0,0,0,0,0,5.000
472414,-240,74,8133,-365.400,-167.371,8040.086,94.677,298.333,140.350,18.286,39.143,36.431,12.113,13.983,-8.479,0,0,0,0,0,5.000
472514,-232,166,7959,-363.629,-159.100,8039.486,95.987,299.433,140.606,17.714,82.714,-6.001,13.103,10.996,2.554,0,0,0,0,0,5.000
472614,-366,-255,7768,-364.671,-159.143,8037.443,95.610,299.446,143.467,-10.428,-0.428,-20.430,-3.772,0.135,28.616,0,0,0,0,0,5.000
472714,-472,-115,8015,-365.029,-154.786,8037.729,95.963,297.834,143.402,-3.571,43.571,2.856,3.529,-16.127,-0.649,0,0,0,0,0,5.000
472814,-237,168,7951,-363.600,-149.057,8037.414,97.107,300.122,143.568,14.286,57.286,-3.145,11.441,22.882,1.655,0,0,0,0,0,5.000
472914,-372,66,8088,-364.043,-142.686,8038.743,97.074,299.885,143.600,-4.428,63.714,13.286,-0.334,-2.364,0.317,0,0,0,0,0,5.000
473014,-308,341,7969,-362.186,-134.414,8039.114,96.884,305.082,143.385,18.571,82.714,3.716,-1.893,51.970,-2.147,0,0,0,0,0,5.000
473114,-336,532,8678,-363.486,-121.886,8048.471,95.909,314.053,162.170,-13.000,125.286,93.569,-9.755,89.704,187.849,0,0,0,0,0,5.000
473214,-439,718,9237,-364.814,-108.314,8069.200,96.301,329.164,212.286,-13.286,135.714,207.290,3.919,151.113,501.159,0,0,0,0,0,5.000
473314,-296,515,7559,-364.171,-95.386,8062.143,96.607,335.557,220.749,6.429,129.286,-70.571,3.065,63.931,84.637,0,0,0,0,0,5.000
473414,-315,312,8113,-364.586,-87.557,8064.029,96.333,338.564,220.612,-4.143,78.286,18.857,-2.743,30.071,-1.375,0,0,0,0,0,5.000
473514,-290,260,8315,-362.571,-77.943,8066.814,96.397,338.742,222.524,20.143,96.143,27.856,0.643,1.775,19.120,0,0,0,0,0,5.000
473614,-200,383,8373,-361.614,-68.771,8071.971,97.666,342.387,225.359,9.572,91.714,51.567,12.685,36.452,28.350,0,0,0,0,0,5.000
473714,-277,339,8095,-360.914,-58.829,8070.329,98.093,343.975,224.765,7.000,99.429,-16.426,4.274,15.877,-5.938,0,0,0,0,0,5.000
473814,-198,-396,8700,-358.300,-61.171,8080.814,99.944,345.700,236.470,26.143,-23.429,104.858,18.510,17.257,117.048,0,0,0,0,0,5.000
473914,-342,-344,8628,-358.857,-60.557,8085.929,99.743,345.158,244.250,-5.572,6.143,51.143,-2.013,-5.418,77.797,0,0,0,0,0,5.000
474014,-508,-249,7597,-360.971,-60.200,8079.171,101.301,344.950,251.045,-21.143,3.571,-67.573,15.583,-2.082,67.954,0,0,0,0,0,5.000
474114,-175,862,6526,-357.371,-42.257,8055.314,103.348,359.481,311.001,36.000,179.429,-238.569,20.466,145.303,599.557,0,0,0,0,0,5.000
474214,-291,-299,7700,-357.714,-42.471,8048.214,103.087,359.629,313.349,-3.429,-2.143,-71.001,-2.609,1.485,23.486,0,0,0,0,0,5.000
474314,-135,-291,8293,-353.643,-41.471,8049.929,106.130,358.839,314.354,40.714,10.000,17.144,30.428,-7.906,10.046,0,0,0,0,0,5.000
474414,-198,-482,7751,-351.957,-44.743,8045.314,107.640,361.784,316.331,16.857,-32.714,-46.143,15.109,29.453,19.772,0,0,0,0,0,5.000
474514,-137,296,7934,-349.543,-36.714,8042.143,110.501,363.018,316.318,24.143,80.286,-31.714,28.610,12.345,-0.128,0,0,0,0,0,5.000
474614,-53,547,8479,-343.300,-24.714,8050.214,114.656,368.195,320.131,62.429,120.000,80.713,41.546,51.766,38.127,0,0,0,0,0,5.000
474714,-11,484,8390,-339.043,-13.329,8055.800,121.196,371.413,322.591,42.571,113.857,55.854,65.403,32.180,24.594,0,0,0,0,0,5.000
474814,-213,-52,8092,-336.529,-9.371,8055.372,121.957,369.499,322.522,25.143,39.571,-4.282,7.607,-19.136,-0.683,0,0,0,0,0,5.000
474914,-425,128,8638,-336.614,-3.557,8065.886,122.017,368.411,329.277,-0.857,58.143,105.142,0.600,-10.880,67.549,0,0,0,0,0,5.000
475014,-269,356,8735,-336.543,6.529,8075.729,122.055,368.453,338.699,0.714,100.857,98.428,0.381,0.415,94.215,0,0,0,0,0,5.000
475114,17,868,7705,-330.429,22.657,8071.800,128.711,380.890,341.371,61.143,161.286,-39.287,66.557,124.366,26.719,0,0,0,0,0,5.000
475214,90,282,7515,-323.814,31.629,8065.386,137.920,379.494,347.499,66.143,89.714,-64.141,92.094,-13.956,61.285,0,0,0,0,0,5.000
475314,-119,-378,8648,-321.943,29.457,8075.657,139.785,381.392,353.884,18.714,-21.714,102.715,18.650,18.980,63.845,0,0,0,0,0,5.000
475414,155,377,7617,-312.929,41.229,8069.657,149.564,379.215,358.024,90.143,117.714,-60.000,97.783,-21.773,41.408,0,0,0,0,0,5.000
475514,5,122,7789,-308.843,46.686,8067.200,154.214,377.586,359.349,40.857,54.571,-24.570,46.505,-16.290,13.250,0,0,0,0,0,5.000
475614,8,310,8012,-302.357,55.800,8065.414,157.814,376.129,359.309,64.857,91.143,-17.861,36.001,-14.570,-0.407,0,0,0,0,0,5.000
475714,-129,-197,8049,-299.257,56.086,8066.872,159.053,375.929,359.032,31.000,2.857,14.575,12.387,-1.997,-2.765,0,0,0,0,0,5.000
475814,-2,285,8178,-294.457,65.500,8066.486,162.836,373.283,358.898,48.000,94.143,-3.857,37.834,-26.463,-1.341,0,0,0,0,0,5.000
475914,-110,11,7785,-291.429,69.329,8063.872,164.261,371.325,360.270,30.286,38.286,-26.143,14.248,-19.579,13.717,0,0,0,0,0,5.000
476014,-66,218,8299,-286.171,78.329,8065.329,165.498,367.161,361.011,52.571,90.000,14.570,12.371,-41.638,7.411,0,0,0,0,0,5.000
476114,119,18,8199,-280.657,83.100,8066.200,172.335,364.163,361.259,55.143,47.714,8.716,68.363,-29.975,2.479,0,0,0,0,0,5.000
476214,169,-130,8099,-271.529,86.786,8065.486,178.864,360.665,361.144,91.286,36.857,-7.144,65.290,-34.979,-1.150,0,0,0,0,0,5.000
476314,174,137,7803,-264.829,91.243,8062.643,186.481,359.328,362.413,67.000,44.571,-28.428,76.172,-13.373,12.696,0,0,0,0,0,5.000
476414,129,146,7653,-258.214,98.114,8054.872,192.038,355.692,365.270,66.143,68.714,-77.715,55.575,-36.360,28.570,0,0,0,0,0,5.000
476514,97,206,7296,-250.214,105.286,8045.014,194.982,352.722,376.144,80.000,71.714,-98.574,29.441,-29.701,108.737,0,0,0,0,0,5.000
476614,69,-68,7526,-245.443,109.443,8034.686,198.615,348.920,380.305,47.714,41.571,-103.286,36.326,-38.022,41.604,0,0,0,0,0,5.000
476714,181,-33,6872,-237.386,112.771,8016.471,204.232,346.425,404.267,80.571,33.286,-182.144,56.167,-24.950,239.622,0,0,0,0,0,5.000
476814,241,-90,8319,-227.786,116.129,8020.186,210.600,343.291,405.832,96.000,33.571,37.144,63.680,-31.341,15.650,0,0,0,0,0,5.000
476914,130,254,9057,-221.086,124.229,8035.586,214.381,339.741,424.022,67.000,81.000,154.004,37.817,-35.500,181.906,0,0,0,0,0,5.000
477014,161,260,8463,-213.700,131.829,8042.714,218.473,336.729,426.943,73.857,76.000,71.284,40.914,-30.116,29.211,0,0,0,0,0,5.000
477114,337,286,7304,-203.500,140.343,8034.686,227.107,332.964,435.391,102.000,85.143,-80.288,86.347,-37.654,84.481,0,0,0,0,0,5.000
477214,440,653,7552,-194.257,153.243,8029.943,239.599,335.076,438.802,92.429,129.000,-47.427,124.918,21.128,34.106,0,0,0,0,0,5.000
477314,274,144,8971,-183.714,159.557,8045.943,243.700,330.649,452.200,105.429,63.143,160.000,41.005,-44.275,133.982,0,0,0,0,0,5.000
477414,813,395,8059,-168.057,170.800,8044.457,270.547,325.036,451.984,156.571,112.429,-14.858,268.470,-56.132,-2.162,0,0,0,0,0,5.000
477514,595,608,7092,-155.243,182.043,8027.714,284.768,326.350,465.059,128.143,112.429,-167.427,142.216,13.144,130.754,0,0,0,0,0,5.000
477614,581,584,7551,-139.529,196.343,8016.872,294.448,321.686,467.195,157.143,143.000,-108.428,96.793,-46.646,21.353,0,0,0,0,0,5.000
477714,258,220,8114,-130.129,195.057,8021.586,296.478,321.409,466.486,94.000,-12.857,47.144,20.307,-2.771,-7.092,0,0,0,0,0,5.000
477814,725,338,8427,-112.043,200.457,8031.286,309.204,320.588,467.754,180.857,54.000,96.997,127.255,-8.202,12.680,0,0,0,0,0,5.000
477914,650,502,8593,-97.471,208.043,8037.471,320.531,321.351,472.256,145.714,75.857,61.855,113.269,7.622,45.027,0,0,0,0,0,5.000
478014,800,803,7746,-78.529,216.843,8032.686,333.563,328.997,473.487,189.429,88.000,-47.856,130.322,76.467,12.304,0,0,0,0,0,5.000
478114,277,1005,8056,-69.800,229.057,8033.843,334.756,341.907,473.443,87.286,122.143,11.572,11.928,129.097,-0.434,0,0,0,0,0,5.000
478214,807,832,7972,-53.371,239.543,8032.786,348.866,348.910,473.497,164.286,104.857,-10.571,141.107,70.034,0.543,0,0,0,0,0,5.000
478314,221,790,6521,-42.729,245.214,8011.343,345.696,354.540,506.348,106.429,56.714,-214.429,-31.703,56.294,328.506,0,0,0,0,0,5.000
478414,853,300,7927,-24.257,242.914,8005.872,358.290,353.654,505.159,184.714,-23.000,-54.712,125.940,-8.862,-11.889,0,0,0,0,0,5.000
478514,710,1079,7306,-9.643,251.529,7995.043,366.973,366.342,511.877,146.143,86.143,-108.286,86.828,126.889,67.175,0,0,0,0,0,5.000
478614,-797,-130,7813,-12.729,240.743,7991.543,372.629,366.302,512.272,-30.857,-107.857,-35.000,56.559,-0.402,3.950,0,0,0,0,0,5.000
478714,1018,400,9198,9.129,233.243,8005.143,387.286,357.484,531.136,218.571,-75.000,136.001,146.574,-88.183,188.647,0,0,0,0,0,5.000
478814,647,-32,5822,23.157,224.743,7977.314,392.319,356.615,590.448,140.286,-85.000,-278.286,50.333,-8.691,593.116,0,0,0,0,0,5.000
478914,916,-968,5864,42.886,201.357,7952.600,401.882,379.646,640.094,197.286,-233.857,-247.144,95.626,230.313,496.461,0,0,0,0,0,5.000
479014,3149,1113,5997,89.329,217.214,7925.657,544.867,393.942,680.852,464.429,158.571,-269.429,1429.850,142.960,407.577,0,0,1,0,0,5.000
479114,-3729,-1028,12721,44.157,201.471,7992.100,704.958,420.476,887.328,-451.714,-157.428,664.429,1600.913,265.342,2064.764,0,0,0,0,1,5.000
479214,-382,-873,5815,42.486,193.743,7958.929,705.828,434.934,923.938,-16.714,-77.286,-331.714,8.692,144.578,366.101,0,0,0,0,0,5.000
479314,2643,1385,7749,82.714,215.257,7953.857,769.754,455.590,924.102,402.286,215.143,-50.718,639.260,206.560,1.641,0,0,0,0,0,5.000
479414,2149,2118,8154,116.843,244.457,7954.157,806.760,508.080,924.164,341.286,292.000,3.003,370.063,524.897,0.615,1,0,0,0,0,5.000
479514,1950,-844,8480,148.014,230.029,7961.600,834.361,524.189,926.268,311.714,-144.286,74.429,276.010,161.089,21.047,0,0,0,0,0,5.000
479614,-376,-472,8135,147.871,226.929,7966.843,834.450,527.678,926.196,-1.429,-31.000,52.427,0.888,34.893,-0.720,0,0,0,0,0,5.000
479714,-616,-261,7098,145.814,224.843,7953.743,836.151,529.311,931.890,-20.571,-20.857,-131.001,17.014,16.334,56.937,0,0,0,0,0,5.000
479814,762,848,6206,160.086,234.557,7928.814,838.019,534.395,954.691,142.714,97.143,-249.282,18.677,50.831,228.008,0,0,0,0,0,5.000
479914,753,-19,9314,176.157,233.343,7946.329,838.448,534.873,968.595,160.714,-12.143,175.142,4.291,4.780,139.042,0,0,0,0,0,5.000
480014,431,557,8648,186.714,236.429,7956.029,836.936,536.107,972.167,105.571,30.857,97.002,-15.115,12.339,35.718,0,0,0,0,0,5.000
480114,-44,418,8252,190.886,234.800,7949.943,835.046,535.379,968.957,41.714,-16.286,-60.859,-18.901,-7.278,-32.104,0,0,0,0,0,5.000
480214,350,506,7913,202.157,231.771,7931.029,831.786,533.232,956.490,112.714,-30.286,-189.141,-32.598,-21.466,-124.662,0,0,0,0,0,5.000
480314,-436,295,9150,200.157,228.629,7953.757,833.149,532.201,966.234,-20.000,-31.429,227.285,13.627,-10.312,97.431,0,0,0,0,0,5.000
480414,130,846,8107,206.514,236.257,7953.671,830.889,537.145,966.220,63.571,76.286,-0.859,-22.604,49.445,-0.139,0,0,0,0,0,5.000
480514,206,-175,8805,213.600,230.043,7960.671,828.736,539.347,970.577,70.857,-62.143,70.000,-21.523,22.012,43.576,0,0,0,0,0,5.000
480614,-29,583,7599,216.043,232.900,7949.614,827.765,540.677,970.226,24.429,28.571,-110.571,-9.712,13.308,-3.517,0,0,0,0,0,5.000
480714,370,497,8020,225.286,235.157,7948.543,825.818,541.445,970.106,92.429,22.572,-10.713,-19.470,7.675,-1.198,0,0,0,0,0,5.000
480814,137,380,6873,230.071,246.243,7922.443,824.321,536.329,974.106,47.857,110.857,-261.001,-14.975,-51.161,40.003,0,0,0,0,0,5.000
480914,755,874,7018,245.743,263.643,7899.443,823.723,536.655,976.180,156.714,174.000,-230.000,-5.975,3.261,20.742,0,0,0,0,0,5.000
481014,-2329,-274,10638,219.729,263.286,7942.886,874.318,537.004,1028.043,-260.143,-3.571,434.429,505.945,3.493,518.627,0,0,0,0,0,5.000
481114,97,-286,8435,223.614,246.886,7970.157,873.158,535.998,1015.337,38.857,-164.000,272.715,-11.593,-10.062,-127.061,0,0,0,0,0,5.000
481214,-388,62,7307,222.229,252.043,7964.543,874.051,532.446,1017.898,-13.857,51.572,-56.143,8.921,-35.522,25.615,0,0,0,0,0,5.000
481314,920,120,6988,237.300,257.914,7945.900,876.852,528.678,1023.646,150.714,58.714,-186.431,28.016,-37.679,57.479,0,0,0,0,0,5.000
481414,-702,-443,7074,230.100,258.471,7936.229,882.448,527.918,1028.628,-72.000,5.572,-96.714,55.961,-7.599,49.819,0,0,0,0,0,5.000
481514,-1375,191,7039,212.414,256.971,7923.443,901.821,527.958,1034.124,-176.857,-15.000,-127.856,193.732,0.403,54.958,0,0,0,0,0,5.000
481614,1174,605,6204,229.943,257.800,7890.943,908.393,528.458,1051.752,175.286,8.286,-325.000,65.714,4.999,176.282,0,0,0,0,0,5.000
481714,108,99,7365,231.643,252.300,7876.300,908.052,528.079,1051.837,17.000,-55.000,-146.431,-3.412,-3.795,0.851,0,0,0,0,0,5.000
481814,260,-295,7980,238.400,248.829,7874.700,906.476,530.859,1051.593,67.571,-34.714,-15.996,-15.753,27.803,-2.441,0,0,0,0,0,5.000
481914,371,67,6949,249.771,247.957,7850.571,903.069,531.107,1053.178,113.714,-8.714,-241.289,-34.071,2.477,15.852,0,0,0,0,0,5.000
482014,211,-590,9715,256.629,234.443,7864.571,900.924,540.144,1071.202,68.571,-135.143,140.000,-21.453,90.377,180.231,0,0,0,0,0,5.000
482114,-585,77,6221,248.029,223.143,7843.372,906.029,535.022,1088.692,-86.000,-113.000,-211.997,51.052,-51.227,174.904,0,0,0,0,0,5.000
482214,-256,-31,7721,243.086,218.671,7846.314,907.820,535.818,1088.079,-49.429,-44.714,29.429,17.907,7.967,-6.132,0,0,0,0,0,5.000
482314,-220,-1047,8980,241.643,209.114,7851.057,908.474,552.095,1092.278,-14.429,-95.571,47.427,6.544,162.764,41.993,0,0,0,0,0,5.000
482414,-1836,-121,7359,213.200,202.000,7847.372,941.315,553.093,1093.496,-284.429,-71.143,-36.855,328.413,9.983,12.181,0,0,0,0,0,5.000
482514,-141,-132,7826,211.114,198.371,7847.900,941.936,554.438,1093.477,-20.857,-36.286,5.283,6.204,13.447,-0.194,0,0,0,0,0,5.000
482614,825,78,8359,222.786,195.057,7852.857,944.405,554.454,1094.995,116.714,-33.143,49.570,24.695,0.162,15.182,0,0,0,0,0,5.000
482714,-1548,-203,8634,202.514,194.971,7861.214,966.705,554.515,1098.686,-202.714,-0.857,83.574,222.994,0.612,36.914,0,0,0,0,0,5.000
482814,-2823,-1060,7617,162.214,175.757,7853.200,1031.050,574.022,1098.392,-403.000,-192.143,-80.142,643.453,195.068,-2.941,0,0,0,0,0,5.000
482914,-1327,-403,7920,144.829,169.843,7855.128,1045.651,577.809,1098.389,-173.857,-59.143,19.282,146.007,37.874,-0.029,0,0,0,0,0,5.000
483014,160,-416,8640,148.057,160.786,7860.000,1045.344,581.938,1101.100,32.286,-90.571,48.716,-3.071,41.284,27.106,0,0,0,0,0,5.000
483114,-534,-110,6949,138.729,158.957,7842.143,1048.470,582.584,1105.584,-93.286,-18.286,-178.569,31.267,6.465,44.844,0,0,0,0,0,5.000
483214,-1825,263,7170,110.243,164.571,7828.872,1074.036,581.665,1107.995,-284.857,56.143,-132.715,255.662,-9.187,24.104,0,0,0,0,0,5.000
483314,-1742,219,8806,82.871,165.743,7843.200,1096.248,581.691,1114.036,-273.714,11.714,143.286,222.111,0.259,60.415,0,0,0,0,0,5.000
483414,-649,-918,8808,71.757,150.543,7859.700,1099.662,595.740,1119.637,-111.143,-152.000,165.000,34.146,140.491,56.003,0,0,0,0,0,5.000
483514,-388,162,6927,64.829,149.914,7854.429,1101.008,595.705,1123.141,-69.286,-6.286,-52.715,13.462,-0.356,35.045,0,0,0,0,0,5.000
483614,-792,-205,6355,52.529,147.957,7837.700,1105.692,596.642,1136.549,-123.000,-19.572,-167.285,46.841,9.370,134.080,0,0,0,0,0,5.000
483714,-513,-77,8869,42.614,147.329,7866.229,1107.606,596.855,1137.014,-99.143,-6.286,285.283,19.132,2.136,4.652,0,0,0,0,0,5.000
483814,-503,81,7592,31.986,149.771,7855.843,1109.219,596.229,1136.151,-106.286,24.429,-103.857,16.139,-6.267,-8.632,0,0,0,0,0,5.000
483914,-373,155,7294,24.800,148.357,7830.657,1110.190,596.097,1128.762,-71.857,-14.143,-251.855,9.708,-1.316,-73.893,0,0,0,0,0,5.000
484014,-959,205,7913,8.800,147.571,7822.800,1116.167,595.986,1126.244,-160.000,-7.857,-78.574,59.762,-1.115,-25.177,0,0,0,0,0,5.000
484114,-762,95,7499,-6.900,144.843,7825.586,1119.165,595.783,1125.198,-157.000,-27.286,27.861,29.985,-2.028,-10.461,0,0,0,0,0,5.000
484214,-681,-19,6103,-22.914,135.243,7804.886,1120.675,592.925,1143.225,-160.143,-96.000,-207.002,15.099,-28.582,180.270,0,0,0,0,0,5.000
484314,-1086,-523,7117,-42.343,125.714,7778.400,1127.129,598.045,1137.363,-194.286,-95.286,-264.858,64.545,51.202,-58.617,0,0,0,0,0,5.000
484414,-580,-77,8986,-62.243,118.971,7791.643,1124.145,597.631,1145.918,-199.000,-67.429,132.432,-29.843,-4.135,85.549,0,0,0,0,0,5.000
484514,-188,-365,10457,-73.429,105.071,7839.714,1121.442,597.411,1185.459,-111.857,-139.000,480.713,-27.031,-2.205,395.404,0,0,0,0,0,5.000
484614,-896,-111,8396,-94.529,95.143,7851.786,1122.824,595.140,1186.759,-211.000,-99.286,120.713,13.824,-22.711,13.002,0,0,0,0,0,5.000
484714,-64,91,7675,-99.129,93.300,7845.514,1122.030,594.950,1186.516,-46.000,-18.429,-62.715,-7.944,-1.899,-2.424,0,0,0,0,0,5.000
484814,-413,-14,7870,-115.386,88.271,7837.557,1118.209,594.348,1184.456,-162.571,-50.286,-79.570,-38.206,-6.021,-20.604,0,0,0,0,0,5.000
484914,-146,154,9028,-126.757,83.300,7843.771,1114.409,592.318,1189.533,-113.714,-49.714,62.144,-38.004,-20.297,50.774,0,0,0,0,0,5.000
485014,-291,-362,7976,-142.343,66.657,7847.057,1108.954,588.215,1189.576,-155.857,-166.429,32.856,-54.546,-41.030,0.430,0,0,0,0,0,5.000
485114,404,110,6485,-140.529,53.871,7824.614,1109.743,577.306,1200.195,18.143,-127.857,-224.429,7.882,-109.092,106.187,0,0,0,0,0,5.000
485214,-1222,-15,7823,-169.514,41.771,7822.486,1111.113,569.696,1200.064,-289.857,-121.000,-21.284,13.699,-76.097,-1.313,0,0,0,0,0,5.000
485314,-1572,-235,8282,-195.129,27.129,7847.643,1122.424,563.414,1190.940,-256.143,-146.429,251.572,113.115,-62.818,-91.233,0,0,0,0,0,5.000
485414,981,444,8258,-193.300,29.186,7852.372,1124.233,564.668,1191.902,18.286,20.571,47.285,18.091,12.541,9.622,0,0,0,0,0,5.000
485514,914,-113,7451,-190.386,12.157,7854.443,1126.832,550.550,1191.077,29.143,-170.286,20.713,25.989,-141.189,-8.254,0,0,0,0,0,5.000
485614,-344,-193,10186,-183.914,11.257,7888.343,1124.628,550.833,1222.763,64.714,-9.000,338.999,-22.037,2.831,316.860,0,0,0,0,0,5.000
485714,-75,82,7623,-199.529,6.714,7865.843,1115.382,548.916,1212.908,-156.143,-45.429,-225.000,-92.460,-19.167,-98.549,0,0,0,0,0,5.000
485814,-925,-347,7123,-221.986,2.214,7884.429,1113.937,550.504,1191.221,-224.572,-45.000,185.859,-14.456,15.877,-216.868,0,0,0,0,0,5.000
485914,261,-28,9039,-231.343,15.643,7929.786,1107.068,537.996,1173.745,-93.571,134.286,453.569,-68.689,-125.077,-174.760,0,0,0,0,0,5.000
486014,-404,-155,8037,-282.100,-2.471,7958.929,1029.665,521.847,1150.490,-507.572,-181.143,291.431,-774.027,-161.486,-232.556,0,0,0,0,0,5.000
486114,-822,-95,8233,-240.571,10.857,7894.814,944.944,507.193,998.312,415.286,133.286,-641.143,-847.210,-146.541,-1521.776,0,0,0,0,0,5.000
486214,-131,284,7974,-236.986,27.386,7925.657,944.877,496.868,966.422,35.857,165.286,308.428,-0.674,-103.254,-318.906,0,0,0,0,0,5.000
486314,-1613,-68,7625,-297.786,6.629,7923.886,893.115,469.304,966.858,-608.000,-207.571,-17.715,-517.619,-275.636,4.358,0,0,0,0,0,5.000
486414,1002,-854,8069,-314.171,-35.829,7922.671,857.902,406.621,966.621,-163.857,-424.571,-12.144,-352.130,-626.830,-2.365,0,0,0,0,0,5.000
486514,840,129,6845,-330.029,-21.929,7899.314,825.554,395.228,972.607,-158.571,139.000,-233.569,-323.481,-113.932,59.860,0,0,0,0,0,5.000
486614,151,-224,6236,-322.500,-18.386,7872.186,827.501,392.278,991.947,75.286,35.429,-271.289,19.473,-29.498,193.395,0,0,0,0,0,5.000
486714,189,89,8372,-311.000,-13.386,7890.386,828.934,391.384,989.259,115.000,50.000,182.002,14.332,-8.947,-26.877,0,0,0,0,0,5.000
486814,-695,-415,8458,-331.814,-31.429,7922.557,819.974,380.210,970.397,-208.143,-180.429,321.714,-89.598,-111.732,-188.619,0,0,0,0,0,5.000
486914,737,22,8580,-332.043,-30.843,7912.071,819.674,380.261,959.206,-2.285,5.857,-104.858,-3.002,0.503,-111.909,0,0,0,0,0,5.000
487014,-28,-457,7080,-338.600,-45.329,7889.671,815.368,376.890,960.067,-65.572,-144.857,-223.999,-43.058,-33.705,8.605,0,0,0,0,0,5.000
487114,507,-483,7076,-330.729,-58.200,7872.872,820.816,376.232,963.861,78.714,-128.714,-167.998,54.474,-6.585,37.946,0,0,0,0,0,5.000
487214,7,-318,6554,-335.629,-69.971,7853.457,817.756,371.253,976.462,-49.000,-117.714,-194.146,-30.601,-49.790,126.004,0,0,0,0,0,5.000
487314,-126,-366,8014,-331.200,-79.414,7837.229,818.040,370.254,964.141,44.286,-94.429,-162.285,2.838,-9.982,-123.209,0,0,0,0,0,5.000
487414,-157,386,8296,-335.300,-85.986,7839.929,816.435,357.639,965.157,-41.000,-65.714,27.002,-16.042,-126.157,10.159,0,0,0,0,0,5.000
487514,259,-30,7641,-334.543,-83.914,7823.300,816.961,357.537,958.390,7.571,20.714,-166.289,5.260,-1.017,-67.668,0,0,0,0,0,5.000
487614,1666,78,8245,-310.329,-91.129,7832.529,850.106,349.000,959.295,242.143,-72.143,92.290,331.443,-85.366,9.055,0,0,0,0,0,5.000
487714,-3757,-471,9626,-369.286,-104.957,7855.471,939.308,344.572,982.430,-589.571,-138.286,229.424,892.023,-44.280,231.352,0,0,0,1,0,5.000
487814,179,-642,6169,-368.686,-119.557,7845.414,939.644,345.366,995.947,6.000,-146.000,-100.571,3.365,7.932,135.165,0,0,0,0,0,5.000
487914,3656,-711,7621,-327.243,-142.200,7854.029,1046.221,331.149,991.350,414.428,-226.429,86.147,1065.761,-142.166,-45.965,0,0,0,0,0,5.000
488014,1594,52,7048,-271.200,-137.543,7802.743,1042.557,331.555,937.393,560.428,46.571,-512.861,-36.638,4.058,-539.577,0,0,0,0,0,5.000
488114,-134,-332,8292,-274.500,-138.200,7800.700,1041.751,331.894,936.168,-33.000,-6.571,-20.425,-8.053,3.390,-12.252,0,0,0,0,0,5.000
488214,505,-52,8157,-261.743,-139.829,7812.843,1045.743,331.186,935.197,127.571,-16.286,121.426,39.919,-7.074,-9.703,0,0,0,0,0,5.000
488314,493,-477,9625,-267.843,-148.357,7850.514,1040.062,332.071,954.132,-61.000,-85.286,376.714,-56.812,8.849,189.349,0,0,0,0,0,5.000
488414,397,-374,8542,-252.143,-147.371,7871.486,1041.684,331.297,952.967,157.000,9.857,209.717,16.215,-7.746,-11.656,0,0,0,0,0,5.000
488514,759,-26,7527,-221.657,-150.471,7878.457,1039.601,329.124,948.626,304.857,-31.000,69.712,-20.830,-21.725,-43.403,0,0,0,0,0,5.000
488614,-410,-685,7956,-244.286,-168.900,7903.486,1026.128,322.353,926.983,-226.286,-184.286,250.288,-134.730,-67.712,-216.437,0,0,0,0,0,5.000
488714,-69,-88,8233,-246.814,-171.571,7915.886,1025.474,320.893,925.501,-25.286,-26.714,123.999,-6.533,-14.597,-14.819,0,0,0,0,0,5.000
488814,-595,-74,8450,-259.029,-168.414,7922.600,1024.456,320.750,927.644,-122.143,31.571,67.144,-10.181,-1.428,21.431,0,0,0,0,0,5.000
488914,-651,47,7869,-273.629,-168.700,7935.743,1022.654,320.550,920.245,-146.000,-2.857,131.426,-18.019,-2.010,-73.992,0,0,0,0,0,5.000
489014,52,-438,7887,-275.900,-166.529,7909.628,1021.752,318.194,894.973,-22.714,21.714,-261.143,-9.027,-23.551,-252.714,0,0,0,0,0,5.000
489114,-45,-327,8920,-268.186,-172.300,7948.186,1021.427,317.388,879.397,77.143,-57.714,385.571,-3.245,-8.066,-155.763,0,0,0,0,0,5.000
489214,-7,-368,7784,-264.629,-177.114,7949.086,1021.897,317.764,879.196,35.571,-48.143,9.004,4.698,3.759,-2.009,0,0,0,0,0,5.000
489314,1049,-134,8087,-246.500,-164.071,7936.329,1033.716,300.034,870.581,181.286,130.429,-127.573,118.187,-177.301,-86.146,0,0,0,0,0,5.000
