tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ
354713,-599,-680,7328,-817.271,45.014,7996.814,349.817,498.165,524.894,-70.000,-154.143,-76.143,-90.823,60.150,59.248
354813,-628,-477,8891,-822.043,33.457,8015.057,344.890,500.751,533.395,-47.714,-115.571,182.427,-49.268,25.854,85.005
354913,-837,-315,7356,-826.814,24.543,8006.686,342.747,501.320,539.045,-47.714,-89.143,-83.716,-21.431,5.693,56.495
355013,-307,-599,8662,-824.971,9.557,8007.386,345.181,504.049,539.863,18.428,-149.857,7.002,24.344,27.292,8.181
355113,-650,-613,7384,-827.357,-4.543,7998.986,343.382,507.451,544.899,-23.857,-141.000,-83.999,-17.993,34.015,50.363
355213,-336,-438,8243,-825.171,-14.329,8000.300,346.006,509.108,545.375,21.857,-97.857,13.140,26.237,16.570,4.758
355313,-321,-554,8201,-827.029,-22.043,8004.686,342.932,513.120,545.737,-18.571,-77.143,43.857,-30.736,40.119,3.618
355413,-904,-441,7975,-835.171,-26.843,7992.086,337.858,515.440,536.008,-81.429,-48.000,-125.996,-50.737,23.199,-97.286
355513,-309,-394,8404,-833.571,-35.629,8006.614,340.074,516.381,533.186,16.000,-87.857,145.283,22.155,9.411,-28.223
355613,-505,-450,8203,-834.914,-46.886,8005.943,338.585,516.702,532.908,-13.429,-112.571,-6.714,-14.890,3.214,-2.774
355713,-527,-414,8424,-840.729,-59.486,8006.429,329.635,514.743,533.273,-58.143,-126.000,4.858,-89.504,-19.590,3.652
355813,-242,-652,7894,-836.014,-75.686,8010.657,335.747,515.291,531.188,47.143,-162.000,42.285,61.126,5.477,-20.859
355913,-561,-476,7658,-841.043,-88.929,8019.671,328.885,513.494,519.647,-50.286,-132.429,90.142,-68.628,-17.972,-115.405
356013,-270,-513,7849,-838.257,-102.571,8026.543,332.860,511.890,514.135,27.857,-136.429,68.716,39.752,-16.033,-55.117
356113,-552,-136,8282,-835.871,-110.329,8030.714,334.301,508.211,515.006,23.857,-77.571,41.714,14.415,-36.796,8.704
356213,-72,-149,8361,-827.086,-117.729,8033.471,345.976,504.938,516.248,87.857,-74.000,27.568,116.745,-32.726,12.427
356313,-418,-276,7531,-827.914,-127.057,8030.971,344.924,501.734,518.248,-8.286,-93.286,-25.000,-10.518,-32.043,19.997
356413,-137,-368,8703,-828.300,-134.743,8052.157,344.135,501.245,514.965,-3.857,-76.857,211.860,-7.888,-4.890,-32.834
356513,-138,-109,7250,-822.186,-139.529,8036.071,352.443,499.374,522.134,61.143,-47.857,-160.859,83.079,-18.713,71.693
356613,-92,-31,8138,-818.943,-144.986,8028.971,358.058,496.059,517.298,32.429,-54.572,-71.001,56.145,-33.141,-48.358
356713,-384,33,7623,-814.314,-150.514,8040.343,361.539,491.871,499.183,46.286,-55.286,113.716,34.815,-41.886,-181.154
356813,-428,-22,9028,-813.714,-154.186,8042.443,362.144,489.935,503.009,6.000,-36.714,21.001,6.053,-19.359,38.267
356913,-362,-13,7323,-806.800,-157.686,8028.628,366.061,488.035,509.261,69.143,-35.000,-138.145,39.168,-19.000,62.512
357013,384,-31,8593,-798.314,-169.886,8037.843,386.132,473.835,513.536,84.857,-122.000,92.144,200.707,-142.002,42.750
357113,370,21,8301,-782.114,-187.486,8051.929,410.266,442.501,506.997,162.000,-176.000,140.859,241.339,-313.337,-65.391
357213,46,186,7464,-768.357,-196.329,8049.086,421.504,428.544,509.720,137.571,-88.428,-28.428,112.382,-139.571,27.234
357313,288,162,7285,-749.457,-199.957,8034.657,438.445,424.399,516.801,189.000,-36.286,-144.287,169.410,-41.447,70.805
357413,208,-6,7609,-730.700,-203.900,8029.600,450.746,421.285,519.203,187.571,-39.429,-50.571,123.015,-31.139,24.029
357513,178,42,7305,-712.671,-207.129,8020.529,461.368,418.514,526.190,180.286,-32.286,-90.713,106.215,-27.719,69.865
357613,209,-5,7571,-696.757,-213.386,7999.857,473.512,412.122,514.900,159.143,-62.571,-206.719,121.446,-63.918,-112.902
357713,123,11,7908,-682.443,-221.314,8000.128,482.840,402.272,514.846,143.143,-79.286,2.715,93.278,-98.494,-0.535
357813,221,-63,7692,-666.500,-234.143,8004.286,493.857,382.199,511.153,159.429,-128.286,41.572,110.171,-200.728,-36.928
357913,468,22,7627,-641.871,-240.029,7997.100,506.667,374.969,512.868,246.286,-58.857,-71.855,128.094,-72.306,17.149
358013,1,-214,8960,-631.929,-244.471,8015.000,512.324,372.785,524.172,99.428,-44.429,178.999,56.574,-21.834,113.039
358113,332,-130,8633,-619.800,-247.929,8027.786,524.799,370.579,528.160,121.286,-34.571,127.856,124.749,-22.064,39.879
358213,484,-83,7727,-593.557,-250.643,8020.914,533.339,368.660,528.899,262.429,-27.143,-68.716,85.403,-19.187,7.391
358313,747,-27,7469,-566.800,-256.586,8010.286,552.592,361.586,532.396,267.571,-59.429,-106.284,192.525,-70.739,34.971
358413,636,65,7946,-543.629,-258.600,8013.157,568.312,359.390,531.499,231.714,-20.143,28.716,157.197,-21.965,-8.972
358513,749,75,8368,-513.457,-262.700,8019.529,579.954,353.881,533.039,301.714,-41.000,63.716,116.423,-55.085,15.399
358613,473,13,7591,-488.643,-266.343,8012.771,584.453,349.687,535.425,248.143,-36.429,-67.573,44.987,-41.941,23.863
358713,243,110,7714,-473.129,-266.243,8009.814,589.235,349.794,536.494,155.143,1.000,-29.570,47.820,1.066,10.691
358813,257,121,7987,-456.129,-267.171,8013.929,592.877,348.677,535.198,170.000,-9.286,41.143,36.421,-11.172,-12.966
358913,117,-143,8212,-439.243,-271.300,8013.571,592.127,345.456,535.057,168.857,-41.286,-3.574,-7.499,-32.206,-1.405
359013,569,-276,8593,-410.857,-274.329,8011.286,592.153,344.554,532.228,283.857,-30.286,-22.856,0.264,-9.026,-28.295
359113,655,-289,8316,-383.457,-278.157,8005.500,596.448,343.204,526.653,274.000,-38.286,-57.856,42.949,-13.499,-55.746
359213,711,-236,7763,-354.714,-283.043,8011.486,600.008,340.121,521.456,287.429,-48.857,59.858,35.597,-30.831,-51.967
359313,626,-186,7889,-334.343,-288.557,8017.657,608.689,335.340,517.398,203.714,-55.143,61.714,86.807,-47.807,-40.583
359413,478,-169,7624,-312.486,-295.814,8019.786,609.995,327.075,515.464,218.571,-72.572,21.284,13.062,-82.645,-19.340
359513,336,-284,7963,-296.643,-296.829,8019.000,612.226,326.927,515.508,158.429,-10.143,-7.856,22.312,-1.483,0.440
359613,246,-548,8624,-276.057,-288.986,8029.686,605.866,313.965,520.165,205.857,78.429,106.855,-63.594,-129.617,46.566
359713,-48,-356,8159,-264.129,-276.529,8041.057,602.007,293.065,514.132,119.286,124.572,113.716,-38.596,-209.008,-60.331
359813,378,-319,7815,-246.729,-269.900,8032.314,602.713,286.713,512.696,174.000,66.286,-87.427,7.057,-63.519,-14.357
359913,789,-284,7802,-222.286,-273.600,8016.300,609.488,285.196,502.021,244.429,-37.000,-160.146,67.753,-15.171,-106.748
360013,535,-228,8028,-199.886,-278.786,8027.157,608.093,280.988,493.872,224.000,-51.857,108.574,-13.950,-42.076,-81.488
360113,56,-222,8448,-182.000,-283.114,8039.457,596.840,277.727,493.479,178.857,-43.286,122.998,-112.534,-32.609,-3.938
360213,42,-32,8177,-164.614,-279.357,8029.471,585.274,279.315,483.420,173.857,37.571,-99.858,-115.656,15.882,-100.590
360313,218,133,7716,-153.229,-264.214,8015.100,584.854,272.443,477.536,113.857,151.429,-143.711,-4.199,-68.730,-58.839
360413,341,-12,8227,-133.300,-249.143,8010.486,577.542,256.320,473.891,199.286,150.714,-46.143,-73.116,-161.227,-36.443
360513,579,-25,8196,-119.800,-243.200,8017.372,582.965,256.625,473.034,135.000,59.429,68.857,54.221,3.052,-8.570
360613,-46,913,7687,-108.914,-225.514,8015.286,577.097,290.767,474.163,108.857,176.857,-20.859,-58.676,341.414,11.289
360713,394,242,7564,-89.157,-217.743,8005.529,570.262,295.844,476.317,197.571,77.714,-97.568,-68.350,50.774,21.537
360813,326,707,7247,-69.357,-201.729,7995.029,560.182,314.537,484.747,198.000,160.143,-105.000,-100.798,186.927,84.296
360913,496,304,8328,-43.014,-189.671,8005.114,542.513,317.501,484.225,263.429,120.571,100.854,-176.694,29.645,-5.219
361013,-131,636,7616,-28.229,-170.629,7991.300,525.544,326.353,481.326,147.857,190.429,-138.145,-169.689,88.523,-28.985
361113,39,406,6933,-12.900,-152.671,7959.714,511.444,322.988,477.175,153.286,179.571,-315.854,-140.998,-33.656,-41.516
361213,211,295,7336,4.771,-139.357,7960.514,497.309,321.956,476.080,176.714,133.143,7.998,-141.350,-10.316,-10.946
361313,418,377,8603,30.300,-129.729,7968.071,471.321,327.135,481.984,255.286,96.286,75.571,-259.883,51.783,59.034
361413,-68,445,7686,46.871,-119.686,7956.400,446.529,333.766,478.770,165.714,100.429,-116.714,-247.920,66.316,-32.136
361513,-165,496,7978,56.386,-105.943,7965.471,434.660,338.988,473.043,95.143,137.429,90.713,-118.687,52.219,-57.267
361613,183,1,7540,73.186,-92.457,7950.443,416.107,323.859,469.598,168.000,134.857,-150.283,-185.536,-151.286,-34.451
361713,166,-582,7698,84.114,-91.057,7955.729,408.281,321.520,464.618,109.286,14.000,52.856,-78.254,-23.395,-49.799
361813,89,-888,8803,94.357,-96.929,7954.471,399.180,332.093,462.199,102.429,-58.714,-12.573,-91.013,105.732,-24.196
361913,-52,-304,7274,105.571,-96.771,7953.300,383.579,331.992,463.815,112.143,1.571,-11.714,-156.006,-1.006,16.164
362013,266,-594,7823,113.757,-96.700,7941.314,380.791,331.885,456.123,81.857,0.714,-119.854,-27.879,-1.075,-76.920
362113,-192,-557,7946,120.300,-95.900,7949.343,371.432,330.705,451.162,65.429,8.000,80.283,-93.596,-11.801,-49.613
362213,-400,-575,8046,119.386,-97.857,7946.529,372.631,333.120,449.934,-9.143,-19.571,-28.140,11.989,24.154,-12.278
362313,-404,-340,7763,118.200,-94.800,7940.271,374.159,329.886,449.397,-11.857,30.571,-62.573,15.284,-32.339,-5.372
362413,-23,-366,6934,130.786,-93.729,7925.400,353.828,328.880,464.957,125.857,10.714,-148.716,-203.309,-10.059,155.598
362513,-290,-617,8475,131.057,-96.914,7926.414,353.498,332.830,466.076,2.714,-31.857,10.142,-3.304,39.495,11.190
362613,55,-557,8486,139.057,-98.443,7930.457,345.253,334.689,469.671,80.000,-15.286,40.430,-82.446,18.586,35.952
362713,-207,-718,7904,143.629,-102.786,7923.029,338.455,340.674,465.903,45.714,-43.429,-74.282,-67.978,59.853,-37.677
362813,46,-1156,8734,147.743,-109.986,7935.029,335.480,357.133,475.715,41.143,-72.000,120.000,-29.753,164.597,98.122
362913,46,-583,8039,156.414,-111.514,7940.471,324.721,358.921,474.693,86.714,-15.286,54.424,-107.592,17.878,-10.223
363013,-676,-880,7677,150.614,-116.757,7938.014,335.725,367.329,475.605,-58.000,-52.429,-24.570,110.041,84.083,9.114
363113,-115,-462,7689,156.857,-121.414,7929.543,326.539,369.603,474.682,62.429,-46.571,-84.712,-91.859,22.740,-9.221
363213,264,-1064,8231,161.657,-134.486,7927.686,325.608,386.157,473.243,48.000,-130.714,-18.574,-9.312,165.538,-14.395
363313,30,-741,7658,168.057,-141.129,7929.500,318.476,392.482,471.960,64.000,-66.429,18.145,-71.316,63.250,-12.828
363413,-215,-893,8304,166.943,-148.629,7923.800,319.676,401.655,464.941,-11.143,-75.000,-57.002,11.996,91.727,-70.187
363513,110,-779,7858,170.486,-158.200,7932.486,317.644,408.521,457.898,35.429,-95.714,86.860,-20.314,68.659,-70.429
363613,-89,-1093,8323,170.529,-173.371,7935.128,317.609,422.979,459.608,0.428,-151.714,26.426,-0.352,144.586,17.093
363713,-17,-945,8270,175.771,-187.343,7944.372,311.380,431.988,459.743,52.429,-139.714,92.432,-62.290,90.088,1.358
363813,298,-883,7658,186.143,-199.643,7924.800,303.077,439.301,442.015,103.714,-123.000,-195.718,-83.031,73.128,-177.281
363913,-26,-1036,8057,190.943,-214.257,7935.286,296.957,449.741,436.284,48.000,-146.143,104.858,-61.204,104.399,-57.316
364013,-66,-1002,8416,184.514,-228.129,7932.757,297.578,458.759,432.965,-64.286,-138.714,-25.283,6.213,90.178,-33.190
364113,-204,-749,7891,176.314,-239.129,7926.900,300.250,461.874,430.711,-82.000,-110.000,-58.574,26.723,31.154,-22.538
364213,-185,-845,8089,173.014,-253.857,7935.829,302.922,464.514,427.489,-33.000,-147.286,89.287,26.717,26.394,-32.223
364313,92,-1387,8098,170.214,-275.986,7947.443,302.752,480.787,420.638,-28.000,-221.286,116.143,-1.700,162.730,-68.508
364413,66,-1627,8105,168.186,-299.143,7954.529,302.968,505.621,419.052,-20.286,-231.571,70.859,2.157,248.348,-15.862
364513,-68,-1905,8043,164.671,-326.957,7965.071,304.257,538.569,411.798,-35.143,-278.143,105.425,12.897,329.476,-72.531
364613,-375,-1863,7810,156.329,-353.500,7968.486,310.863,567.078,409.501,-83.429,-265.428,34.146,66.052,285.088,-22.971
364713,-404,-2211,8658,148.800,-385.243,7979.200,317.881,606.599,417.512,-75.286,-317.429,107.144,70.183,395.208,80.105
364813,-629,-2012,8541,136.657,-413.086,7991.329,330.861,635.223,421.307,-121.429,-278.429,121.284,129.798,286.242,37.951
364913,-65,-2167,7805,129.043,-444.357,7993.872,329.277,666.162,419.634,-76.143,-312.714,25.430,-15.837,309.392,-16.727
365013,-43,-2129,8256,128.414,-471.714,7983.814,329.563,694.844,404.523,-6.286,-273.571,-100.571,2.857,286.822,-151.112
365113,-13,-2085,8029,123.486,-499.643,7975.186,329.061,719.404,396.955,-49.286,-279.286,-86.289,-5.021,245.594,-75.684
365213,-36,-1977,8057,116.057,-526.700,7979.900,326.699,738.586,395.938,-74.286,-270.572,47.144,-23.615,191.824,-10.172
365313,-211,-761,8337,102.371,-537.186,7992.300,319.978,736.625,393.326,-136.857,-104.857,123.999,-67.208,-19.609,-26.111
365413,-347,185,8234,88.329,-535.471,7996.414,317.814,738.162,394.326,-140.429,17.143,41.143,-21.644,15.374,9.992
365513,-271,343,7561,73.757,-531.643,7984.886,310.487,742.004,395.089,-145.714,38.286,-115.283,-73.266,38.414,7.638
365613,27,617,7665,67.386,-523.014,7985.943,306.783,751.735,394.132,-63.714,86.286,10.571,-37.041,97.314,-9.575
365713,-223,-45,7760,60.729,-525.229,7986.600,307.954,750.094,393.716,-66.571,-22.143,6.572,11.708,-16.412,-4.157
365813,-371,-107,8107,51.757,-528.486,7988.314,311.236,747.772,393.975,-89.714,-32.571,17.144,32.816,-23.218,2.591
365913,-76,-309,8179,49.000,-530.857,7987.843,311.500,746.808,393.727,-27.571,-23.714,-4.717,2.646,-9.637,-2.483
366013,59,-392,8041,41.714,-532.514,7979.957,305.152,746.370,386.998,-72.857,-16.572,-78.857,-63.480,-4.388,-67.290
366113,-263,266,8098,28.600,-524.586,7976.843,298.160,751.842,385.154,-131.143,79.286,-31.143,-69.926,54.725,-18.440
366213,-268,30,7664,14.614,-520.786,7975.429,288.631,753.960,386.117,-139.857,38.000,-14.141,-95.285,21.182,9.633
366313,-258,-221,8058,1.986,-521.286,7977.843,280.839,753.750,386.098,-126.286,-5.000,24.141,-77.927,-2.105,-0.196
366413,-135,-154,8291,-6.771,-521.071,7987.372,275.363,753.852,385.477,-87.571,2.143,95.288,-54.757,1.021,-6.202
366513,-239,102,7780,-14.986,-515.557,7984.757,273.586,756.971,386.254,-82.143,55.143,-26.143,-17.771,31.194,7.762
366613,-192,31,7808,-21.243,-507.286,7973.100,272.552,759.730,379.031,-62.571,82.714,-116.572,-10.337,27.586,-72.224
366713,-129,-263,8251,-22.400,-505.957,7974.414,272.835,760.075,379.832,-11.571,13.286,13.140,2.830,3.446,8.010
366813,-116,-57,8069,-29.457,-502.214,7978.043,268.745,761.630,379.505,-70.571,37.429,36.289,-40.898,15.549,-3.271
366913,-165,93,7769,-43.086,-496.829,7977.571,250.462,764.481,379.744,-136.286,53.857,-4.717,-182.834,28.516,2.387
367013,-228,21,7804,-53.986,-493.271,7974.372,241.509,766.301,380.249,-109.000,35.572,-31.997,-89.525,18.197,5.050
367113,-143,-288,8246,-56.829,-494.214,7971.486,241.369,766.007,377.400,-28.429,-9.429,-28.857,-1.402,-2.939,-28.495
367213,-192,-62,8090,-60.171,-494.643,7970.243,241.597,765.757,376.864,-33.429,-4.286,-12.432,2.284,-2.502,-5.360
367313,-188,105,7813,-65.971,-495.043,7971.628,239.716,765.436,376.104,-58.000,-4.000,13.857,-18.816,-3.207,-7.599
367413,-259,-7,7827,-74.543,-494.971,7965.914,235.704,765.481,375.218,-85.714,0.714,-57.144,-40.117,0.453,-8.857
367513,-159,-200,8139,-85.086,-497.471,7965.100,222.363,764.227,374.779,-105.429,-25.000,-8.140,-133.407,-12.543,-4.386
367613,-111,-71,8018,-86.014,-511.529,7969.829,222.334,747.010,373.326,-9.286,-140.571,47.285,-0.294,-172.175,-14.533
367713,-184,134,7681,-94.271,-513.071,7971.500,214.964,745.562,371.764,-82.571,-15.428,16.714,-73.695,-14.479,-15.623
367813,-238,-32,7879,-102.329,-523.629,7980.529,209.563,733.343,361.595,-80.571,-105.572,90.288,-54.014,-122.188,-101.692
367913,-146,-185,8240,-111.500,-530.614,7979.271,196.839,727.733,360.536,-91.714,-69.857,-12.573,-127.241,-56.096,-10.588
368013,-128,4,7909,-111.457,-539.643,7983.457,196.835,717.046,357.986,0.429,-90.286,41.855,-0.039,-106.876,-25.499
368113,-229,112,7729,-115.286,-543.843,7994.829,196.477,712.340,336.431,-38.286,-42.000,113.716,-3.577,-47.056,-215.548
368213,-214,-129,7980,-121.357,-549.900,8004.029,192.834,706.964,326.961,-60.714,-60.572,92.002,-36.437,-53.763,-94.700
368313,-124,-167,8130,-129.100,-557.671,7997.271,181.574,699.685,319.311,-77.429,-77.714,-67.573,-112.596,-72.792,-76.503
368413,-197,33,7904,-130.943,-563.557,8000.386,181.599,692.926,317.316,-18.428,-58.857,31.143,0.252,-67.589,-19.942
368513,-143,31,7676,-130.629,-570.200,7996.071,181.559,684.919,319.636,3.143,-66.429,-43.145,-0.402,-80.068,23.195
368613,-191,-176,8059,-135.971,-572.729,8003.486,177.713,683.130,314.956,-53.429,-25.286,74.146,-38.457,-17.891,-46.799
368713,-139,-183,8207,-140.329,-567.029,8010.757,173.955,684.691,313.692,-43.571,57.000,72.715,-37.579,15.616,-12.636
368813,-141,21,7923,-143.614,-554.043,7998.186,171.751,687.096,298.979,-32.857,129.857,-125.718,-22.045,24.051,-147.133
368913,-156,45,7716,-145.100,-549.057,8004.500,171.402,690.152,288.087,-14.857,49.857,63.145,-3.495,30.557,-108.923
369013,-187,-160,8040,-151.571,-542.857,8007.600,164.157,691.668,287.284,-64.714,62.000,31.001,-72.450,15.162,-8.031
369113,-158,-186,8162,-151.086,-537.557,8010.686,164.086,692.960,287.765,4.857,53.000,30.854,-0.701,12.915,4.814
369213,-118,52,7895,-147.057,-528.600,8008.529,161.365,696.461,288.058,40.286,89.572,-21.567,-27.215,35.015,2.930
369313,-208,45,7660,-144.257,-523.100,8007.057,158.558,699.443,289.568,28.000,55.000,-14.717,-28.067,29.816,15.095
369413,-145,-194,8067,-146.000,-520.643,8023.243,157.885,700.292,259.209,-17.429,24.571,161.855,-6.734,8.492,-303.583
369513,-60,-217,8089,-142.714,-514.929,8017.729,157.246,701.114,253.585,32.857,57.143,-55.142,-6.390,8.218,-56.243
369613,-36,61,7784,-144.014,-506.100,8007.700,155.977,704.412,248.702,-13.000,88.286,-100.283,-12.689,32.980,-48.830
369713,-273,-18,7810,-144.957,-496.100,8006.357,156.553,706.299,249.511,-9.429,100.000,-13.433,5.763,18.869,8.088
369813,-153,-227,8089,-147.800,-482.829,7997.143,154.858,702.492,233.890,-28.429,132.714,-92.139,-16.958,-38.065,-156.208
369913,-72,-92,8041,-149.486,-475.814,7997.171,153.374,703.907,233.895,-16.857,70.143,0.283,-14.836,14.145,0.052
370013,-151,70,7725,-141.986,-462.243,7997.857,139.668,705.140,233.024,75.000,135.714,6.855,-137.061,12.336,-8.709
370113,-201,-40,7761,-143.214,-456.214,7998.886,139.803,706.918,231.814,-12.286,60.286,10.288,1.354,17.780,-12.098
370213,-127,-233,8143,-148.800,-444.343,7997.628,130.953,703.582,230.789,-55.857,118.714,-12.573,-88.506,-33.368,-10.258
370313,-13,-138,8082,-149.414,-435.729,8003.686,130.211,703.588,227.334,-6.143,86.143,60.571,-7.414,0.067,-34.550
370413,-101,45,7866,-147.786,-422.329,7997.429,130.094,703.684,224.997,16.286,134.000,-62.568,-1.176,0.957,-23.362
370513,-154,-70,7913,-151.557,-412.200,7998.214,126.338,703.580,224.605,-37.714,101.286,7.856,-37.554,-1.041,-3.926
370613,-76,-241,8149,-151.371,-400.029,7995.729,126.439,699.052,221.944,1.857,121.714,-24.858,1.013,-45.276,-26.611
370713,-86,-102,8086,-152.357,-387.986,7993.100,125.655,696.818,219.759,-9.857,120.428,-26.284,-7.849,-22.345,-21.850
370813,-94,76,7825,-157.957,-374.286,7995.486,113.617,696.378,216.997,-56.000,137.000,23.857,-120.372,-4.399,-27.617
370913,-213,-11,7761,-160.629,-359.643,7991.257,112.678,693.079,218.635,-26.714,146.429,-42.285,-9.395,-32.993,16.380
371013,-131,-243,8235,-161.557,-348.800,7988.671,112.161,688.869,214.630,-9.286,108.429,-25.859,-5.170,-42.098,-40.050
371113,21,-138,8173,-158.343,-340.071,7992.700,114.106,687.612,215.404,32.143,87.285,40.288,19.448,-12.564,7.741
371213,-7,48,7851,-155.800,-327.314,7989.300,115.459,686.409,215.735,25.428,127.571,-34.004,13.529,-12.034,3.312
371313,-141,-54,7881,-159.129,-308.271,7986.200,111.560,675.144,215.710,-33.286,190.429,-30.996,-38.991,-112.646,-0.251
371413,-45,-256,8170,-160.714,-288.686,7987.128,109.110,656.225,216.358,-15.857,195.857,9.282,-24.493,-189.189,6.483
371513,12,-112,8077,-159.571,-263.071,7987.614,110.486,626.977,216.521,11.429,256.143,4.858,13.755,-292.481,1.630
371613,-107,73,7863,-155.743,-235.414,7988.372,107.559,597.814,215.991,38.286,276.572,7.573,-29.268,-291.638,-5.304
371713,-178,-11,7847,-152.514,-203.986,7976.786,103.369,548.959,200.992,32.286,314.286,-115.859,-41.901,-488.541,-149.993
371813,-132,-214,8234,-145.414,-178.300,7972.400,86.008,503.983,191.770,71.000,256.857,-43.857,-173.612,-449.760,-92.213
371913,37,-22,7999,-143.957,-147.657,7975.171,88.194,443.746,190.730,14.572,306.429,27.715,21.863,-602.376,-10.402
372013,-90,62,7927,-144.629,-116.357,7970.471,87.600,374.802,187.783,-6.714,313.000,-47.002,-5.943,-689.434,-29.473
