tmstm,rssi,type,mac
1748228,-94,88,1436c6a65d78
1748252,-79,80,d0bf9c5495bb
1748254,-81,80,fcb4e6c5ee2a
1748275,-95,80,8c61a36f465a
1750327,-78,80,bccab5d2c7d0
1751221,-76,48,c4366c9a74aa
1751222,-85,08,58238ce84753
1751233,-85,80,58238ce84753
1751235,-84,80,5a238ce84754
1751903,-86,48,58c5cbd26927
1753181,-72,80,d06f820dca00
1753185,-66,c8,dc90884a7739
1753195,-29,48,009acdbcffe3
1753227,-34,88,009acdbcffe3
1753241,-64,80,9897d19bbdf8
1753249,-91,80,b0c28721bc6a
1753251,-91,80,b2c28721bc6b
1753273,-87,80,345760ecae40
1753286,-71,80,d06f820dca00
1753287,-59,48,5c0339b443d2
1753300,-33,88,009acdbcffe3
1753307,-69,88,d06f820dca00
1753344,-64,80,9897d19bbdf8
1753349,-91,80,b0c28721bc6a
1753351,-91,80,b2c28721bc6b
1753376,-85,80,345760ecae40
1753389,-73,80,d06f820dca00
1753399,-66,c8,dc90884a7739
1753446,-65,80,9897d19bbdf8
1753452,-90,80,b0c28721bc6a
1753454,-92,80,b2c28721bc6b
1753478,-85,80,345760ecae40
1753490,-73,80,d06f820dca00
1753596,-30,48,009acdbcffe3
1753651,-64,80,9897d19bbdf8
1753657,-90,08,b0c28721bc6a
1753659,-90,80,b0c28721bc6a
1753661,-89,80,b2c28721bc6b
1753683,-84,80,345760ecae40
1753695,-72,80,d06f820dca00
1753741,-72,88,9897d19bbdf8
1753754,-66,80,9897d19bbdf8
1753861,-89,80,b0c28721bc6a
1753863,-89,80,b2c28721bc6b
1753888,-83,80,345760ecae40
1753902,-72,80,d06f820dca00
1754021,-58,48,5c0339b443d2
1754061,-65,80,9897d19bbdf8
1754066,-89,80,b0c28721bc6a
1754068,-90,80,b2c28721bc6b
1754092,-83,80,345760ecae40
1754096,-92,80,4632c85e95c5
1754103,-72,80,d06f820dca00
1754163,-64,80,9897d19bbdf8
1754164,-68,08,9897d19bbdf8
1756174,-64,80,10c25a50cbd1
1756210,-93,80,7c8779019402
1756251,-95,80,603d2647ccf6
1757237,-89,80,e894f6e6fc32
1758212,-92,88,c471545448d6
1758357,-95,80,c471545448d6
1758535,-89,80,78719c4752b0
1759164,-94,80,84c9c690baa9
1761178,-93,80,8c61a36f465a
1761248,-82,80,fcb4e6c5ee2a
1761252,-78,80,d0bf9c5495bb
1761553,-95,88,1436c6a65d78
1761557,-91,80,e067b357bdde
1763229,-79,80,bccab5d2c7d0
1763364,-84,88,bccab5d2c7d0
1764238,-82,80,58238ce84753
1764239,-81,80,5a238ce84754
1764510,-87,48,58c5cbd26927
1764753,-71,48,c4366c9a74aa
1766176,-82,80,345760ecae40
1766188,-71,80,d06f820dca00
1766188,-29,48,009acdbcffe3
1766246,-65,80,9897d19bbdf8
1766253,-88,80,b0c28721bc6a
1766255,-90,80,b2c28721bc6b
1766278,-83,80,345760ecae40
1766290,-74,80,d06f820dca00
1766611,-71,88,9897d19bbdf8
1766653,-91,50,b0c28721bc6a
1766657,-65,80,9897d19bbdf8
1766663,-93,80,b0c28721bc6a
1766664,-92,80,b2c28721bc6b
1766688,-82,80,345760ecae40
1766700,-73,80,d06f820dca00
1766701,-62,48,5c0339b443d2
1766702,-71,88,d06f820dca00
1766715,-29,48,009acdbcffe3
1766740,-84,50,345760ecae40
1766756,-33,88,009acdbcffe3
1766758,-65,80,9897d19bbdf8
1766764,-91,80,b0c28721bc6a
1766765,-91,80,b2c28721bc6b
1766790,-84,80,345760ecae40
1766802,-71,80,d06f820dca00
1766902,-72,88,9897d19bbdf8
1766947,-65,50,9897d19bbdf8
1766963,-65,80,9897d19bbdf8
1766968,-91,80,b0c28721bc6a
1766970,-91,80,b2c28721bc6b
1766995,-84,80,345760ecae40
1767007,-71,80,d06f820dca00
1767008,-66,c8,dc90884a7739
1767044,-72,88,9897d19bbdf8
1767055,-56,88,5c0339b443d2
1767065,-66,80,9897d19bbdf8
1767074,-91,80,b0c28721bc6a
1767076,-95,80,b2c28721bc6b
1767097,-85,80,345760ecae40
1767102,-72,88,9897d19bbdf8
1767107,-72,80,d06f820dca00
1767110,-66,88,dc90884a7739
1767115,-30,48,009acdbcffe3
1767168,-65,80,9897d19bbdf8
1767838,-87,40,d0bf9c5495bb
1769177,-65,80,10c25a50cbd1
1769215,-90,80,7c8779019402
1769294,-88,50,7c8779019402
1770242,-91,80,e894f6e6fc32
1771232,-91,80,78719c4752b0
1771252,-94,88,c471545448d6
1771560,-94,80,c471545448d6
1774254,-80,80,fcb4e6c5ee2a
1774257,-78,80,d0bf9c5495bb
1774422,-78,88,d0bf9c5495bb
1776336,-81,80,bccab5d2c7d0
1777244,-82,80,5a238ce84754
1777309,-84,48,58c5cbd26927
1777448,-83,80,58238ce84753
1777450,-76,08,58238ce84753
1777855,-80,40,58c5cbd26927
1777861,-76,50,58238ce84753
1777962,-76,80,5a238ce84754
1777975,-82,50,9897d19bbdf8
1778063,-79,80,58238ce84753
1778121,-88,48,58c5cbd26927
1779180,-84,80,345760ecae40
1779194,-73,80,d06f820dca00
1779197,-59,48,5c0339b443d2
1779251,-66,80,9897d19bbdf8
1779259,-92,80,b2c28721bc6b
1779602,-68,c8,dc90884a7739
1779616,-31,48,009acdbcffe3
1779626,-70,88,d06f820dca00
1779692,-84,80,345760ecae40
1779705,-74,80,d06f820dca00
1779763,-66,80,9897d19bbdf8
1779926,-63,88,5c0339b443d2
1779973,-92,80,b0c28721bc6a
1779975,-92,80,b2c28721bc6b
1779999,-85,80,345760ecae40
1780012,-73,80,d06f820dca00
1780017,-31,48,009acdbcffe3
1780070,-66,80,9897d19bbdf8
1782182,-65,80,10c25a50cbd1
1782220,-92,80,7c8779019402
1783247,-93,80,e894f6e6fc32
1784331,-96,88,c471545448d6
1784442,-93,80,78719c4752b0
1784459,-94,80,c471545448d6
1784854,-91,08,78719c4752b0
1787261,-81,80,fcb4e6c5ee2a
1787264,-79,80,d0bf9c5495bb
1787358,-95,88,1436c6a65d78
1789238,-79,80,bccab5d2c7d0
1789467,-93,48,d0ff98a359d8
1789524,-94,80,e067b374cbf8
1790105,-78,50,bccab5d2c7d0
1790176,-80,50,58238ce84753
1790228,-95,08,c83a35be8d81
1790233,-74,48,c4366c9a74aa
1790249,-82,80,5a238ce84754
1790350,-80,80,58238ce84753
1791322,-68,88,9897d19bbdf8
1792185,-87,80,345760ecae40
1792187,-94,80,4432c85e95c4
1792189,-92,80,4632c85e95c5
1792195,-29,48,009acdbcffe3
1792198,-73,80,d06f820dca00
1792202,-60,48,5c0339b443d2
1792255,-64,80,9897d19bbdf8
1792266,-50,88,e4a471e5f2ef
1792287,-85,80,345760ecae40
1792291,-92,80,4432c85e95c4
1792293,-92,80,4632c85e95c5
1792300,-73,80,d06f820dca00
1792301,-59,48,5c0339b443d2
1792358,-64,80,9897d19bbdf8
1792365,-91,80,b0c28721bc6a
1792367,-88,80,b2c28721bc6b
1792390,-86,80,345760ecae40
1792391,-90,08,345760ecae40
1792394,-92,80,4632c85e95c5
1792402,-73,80,d06f820dca00
1792460,-64,80,9897d19bbdf8
1792468,-91,80,b0c28721bc6a
1792469,-90,80,b2c28721bc6b
1792493,-88,80,345760ecae40
1792496,-93,80,4432c85e95c4
1792498,-93,80,4632c85e95c5
1792505,-73,80,d06f820dca00
1792505,-65,c8,dc90884a7739
1792516,-29,48,009acdbcffe3
1792525,-70,88,d06f820dca00
1792528,-33,88,009acdbcffe3
1792562,-65,80,9897d19bbdf8
1792569,-91,80,b0c28721bc6a
1792595,-87,80,345760ecae40
1792597,-94,80,4432c85e95c4
1792598,-94,80,4632c85e95c5
1792599,-95,08,4432c85e95c4
1792607,-73,80,d06f820dca00
1792647,-94,80,603d26e151dc
1792665,-64,80,9897d19bbdf8
1792673,-91,80,b0c28721bc6a
1792675,-92,80,b2c28721bc6b
1792675,-72,88,9897d19bbdf8
1792697,-87,80,345760ecae40
1792709,-73,80,d06f820dca00
1792744,-89,48,1801f13b9f03
1792767,-66,80,9897d19bbdf8
1792773,-89,80,b0c28721bc6a
1792775,-90,80,b2c28721bc6b
1792781,-66,c8,dc90884a7739
1792800,-86,80,345760ecae40
1792807,-33,88,009acdbcffe3
1792812,-73,80,d06f820dca00
1792854,-70,88,d06f820dca00
1792870,-65,80,9897d19bbdf8
1792870,-72,88,9897d19bbdf8
1792877,-90,80,b0c28721bc6a
1792879,-90,80,b2c28721bc6b
1792902,-86,80,345760ecae40
1792912,-73,80,d06f820dca00
1792972,-65,80,9897d19bbdf8
1793006,-93,08,345760ecae40
1793080,-88,80,b0c28721bc6a
1793082,-91,80,b2c28721bc6b
1793107,-83,80,345760ecae40
1793114,-70,88,d06f820dca00
1793117,-73,80,d06f820dca00
1793152,-33,88,009acdbcffe3
1795188,-64,80,10c25a50cbd1
1795225,-88,80,7c8779019402
1796252,-87,80,e894f6e6fc32
1796751,-91,88,e894f6e6fc32
1797242,-92,80,78719c4752b0
1797259,-92,80,c471545448d6
1799506,-90,40,58c5cbd26927
1800263,-80,80,fcb4e6c5ee2a
1800266,-78,80,d0bf9c5495bb
1800270,-87,88,1436c6a65d78
1800396,-96,80,8c61a36f465a
1802181,-88,88,bccab5d2c7d0
1802245,-87,80,bccab5d2c7d0
1803252,-76,80,58238ce84753
1803254,-74,80,5a238ce84754
1803344,-76,48,c4366c9a74aa
1803877,-92,88,c83a35be8d81
1805176,-93,80,b2c28721bc6b
1805184,-92,50,b0c28721bc6a
1805190,-88,80,345760ecae40
1805202,-75,80,d06f820dca00
1805226,-66,50,9897d19bbdf8
1805264,-66,80,9897d19bbdf8
1805269,-92,80,b0c28721bc6a
1805283,-92,80,b2c28721bc6b
1805292,-89,80,345760ecae40
1805304,-75,80,d06f820dca00
1805397,-68,88,dc90884a7739
1805410,-73,88,9897d19bbdf8
1805411,-61,48,5c0339b443d2
1805465,-66,80,9897d19bbdf8
1805473,-94,80,b0c28721bc6a
1805477,-93,80,b2c28721bc6b
1805497,-89,80,345760ecae40
1805512,-75,80,d06f820dca00
1805554,-74,88,9897d19bbdf8
1805567,-67,80,9897d19bbdf8
1805604,-68,c8,dc90884a7739
1805676,-91,80,b0c28721bc6a
1805684,-91,08,b0c28721bc6a
1805702,-86,80,345760ecae40
1805714,-74,80,d06f820dca00
1805772,-66,80,9897d19bbdf8
1805791,-91,80,b2c28721bc6b
1805793,-73,88,9897d19bbdf8
1805881,-89,80,b0c28721bc6a
1805909,-89,80,345760ecae40
1805919,-73,80,d06f820dca00
1805977,-66,80,9897d19bbdf8
1806121,-58,48,5c0339b443d2
1806550,-85,40,7429af2723a4
1806554,-83,40,d0bf9c5495bb
1808193,-65,80,10c25a50cbd1
1808229,-90,80,7c8779019402
1809258,-86,80,e894f6e6fc32
1810246,-90,80,78719c4752b0
1810366,-93,80,c471545448d6
1810783,-88,50,78719c4752b0
1813267,-81,80,fcb4e6c5ee2a
1813400,-95,80,8c61a36f465a
1813476,-85,80,d0bf9c5495bb
1813781,-87,80,e067b357bdde
1813994,-81,c0,fcb4e6c5ee2a
1815236,-84,88,bccab5d2c7d0
1815249,-86,80,bccab5d2c7d0
1816257,-74,80,58238ce84753
1816258,-73,80,5a238ce84754
1816407,-73,48,c4366c9a74aa
1818163,-68,08,9897d19bbdf8
1818195,-86,80,345760ecae40
1818198,-96,80,4632c85e95c5
1818207,-74,80,d06f820dca00
1818221,-66,c8,dc90884a7739
1818229,-59,48,5c0339b443d2
1818265,-65,80,9897d19bbdf8
1818272,-92,80,b0c28721bc6a
1818274,-92,80,b2c28721bc6b
1818297,-86,80,345760ecae40
1818301,-94,80,4432c85e95c4
1818302,-94,80,4632c85e95c5
1818309,-74,80,d06f820dca00
1818321,-30,48,009acdbcffe3
1818367,-64,80,9897d19bbdf8
1818374,-92,80,b0c28721bc6a
1818377,-91,80,b2c28721bc6b
1818399,-85,80,345760ecae40
1818403,-94,80,4432c85e95c4
1818405,-94,80,4632c85e95c5
1818412,-74,80,d06f820dca00
1818413,-61,48,5c0339b443d2
1818413,-71,88,d06f820dca00
1818472,-65,80,9897d19bbdf8
1818475,-93,80,b0c28721bc6a
1818502,-85,80,345760ecae40
1818505,-95,80,4432c85e95c4
1818507,-97,80,4632c85e95c5
1818514,-74,80,d06f820dca00
1818530,-61,88,5c0339b443d2
1818572,-65,80,9897d19bbdf8
1818579,-93,80,b0c28721bc6a
1818581,-91,80,b2c28721bc6b
1818604,-85,80,345760ecae40
1818615,-74,80,d06f820dca00
1818616,-66,c8,dc90884a7739
1818674,-65,80,9897d19bbdf8
1818682,-93,80,b0c28721bc6a
1818684,-91,80,b2c28721bc6b
1818707,-85,80,345760ecae40
1818710,-94,80,4432c85e95c4
1818712,-92,80,4632c85e95c5
1818717,-73,80,d06f820dca00
1818721,-30,48,009acdbcffe3
1818777,-65,80,9897d19bbdf8
1818783,-92,80,b0c28721bc6a
1818785,-90,80,b2c28721bc6b
1818809,-85,80,345760ecae40
1818813,-96,80,4432c85e95c4
1818814,-95,80,4632c85e95c5
1818819,-73,80,d06f820dca00
1818831,-66,c8,dc90884a7739
1818879,-65,80,9897d19bbdf8
1818886,-92,80,b0c28721bc6a
1818888,-90,80,b2c28721bc6b
1818911,-86,80,345760ecae40
1818922,-71,80,d06f820dca00
1819130,-60,48,5c0339b443d2
1821175,-89,50,7c8779019402
1821197,-63,80,10c25a50cbd1
1821234,-89,80,7c8779019402
1822261,-86,80,e894f6e6fc32
1822371,-85,50,e894f6e6fc32
1823112,-81,40,58c5cbd26927
1823269,-95,80,c471545448d6
1823456,-92,80,78719c4752b0
1823869,-88,08,78719c4752b0
1826173,-84,80,d0bf9c5495bb
1826175,-85,80,fcb4e6c5ee2a
1826683,-88,80,e067b357bdde
1826691,-90,88,e067b357bdde
1828232,-94,80,e067b374cbf8
1828254,-77,80,bccab5d2c7d0
1828517,-74,40,58c5cbd26927
1828766,-95,80,7c8779008972
1829089,-84,50,bccab5d2c7d0
1829123,-83,88,bccab5d2c7d0
1829264,-83,80,58238ce84753
1829266,-82,80,5a238ce84754
1829859,-84,50,58238ce84753
1831173,-89,80,b0c28721bc6a
1831177,-93,80,b2c28721bc6b
1831199,-84,80,345760ecae40
1831212,-74,80,d06f820dca00
1831269,-66,80,9897d19bbdf8
1831310,-94,08,4432c85e95c4
1831378,-93,80,b0c28721bc6a
1831485,-93,80,b2c28721bc6b
1831506,-84,80,345760ecae40
1831520,-74,80,d06f820dca00
1831533,-30,48,009acdbcffe3
1831540,-70,88,d06f820dca00
1831577,-66,80,9897d19bbdf8
1831583,-90,80,b0c28721bc6a
1831585,-91,80,b2c28721bc6b
1831609,-83,80,345760ecae40
1831613,-92,80,4432c85e95c4
1831614,-89,80,4632c85e95c5
1831621,-74,80,d06f820dca00
1831657,-69,88,dc90884a7739
1831657,-68,c8,dc90884a7739
1831679,-65,80,9897d19bbdf8
1831902,-73,88,9897d19bbdf8
1831916,-84,80,345760ecae40
1831929,-74,80,d06f820dca00
1831933,-30,48,009acdbcffe3
1832134,-62,48,5c0339b443d2
1834202,-65,80,10c25a50cbd1
1834239,-94,80,7c8779019402
1834907,-53,50,10c25a50cbd1
1835266,-85,80,e894f6e6fc32
1836256,-90,80,78719c4752b0
1836581,-92,80,c471545448d6
1839178,-82,80,d0bf9c5495bb
1839180,-84,80,fcb4e6c5ee2a
1839205,-90,80,8c61a36f465a
1839278,-90,80,e067b357bdde
1841257,-81,80,bccab5d2c7d0
1841339,-92,80,e067b374cbf8
1842266,-79,80,58238ce84753
1842268,-76,80,5a238ce84754
1842358,-83,08,58238ce84753
1842613,-91,88,c83a35be8d81
1842637,-71,48,c4366c9a74aa
1843150,-92,08,c83a35be8d81
1844204,-83,80,345760ecae40
1844218,-74,80,d06f820dca00
1844274,-66,80,9897d19bbdf8
1844282,-91,80,b0c28721bc6a
1844283,-93,80,b2c28721bc6b
1844359,-94,80,603d26e151dc
1844409,-85,80,345760ecae40
1844413,-94,80,4432c85e95c4
1844421,-74,80,d06f820dca00
1844479,-64,80,9897d19bbdf8
1844486,-92,80,b0c28721bc6a
1844488,-92,80,b2c28721bc6b
1844511,-84,80,345760ecae40
1844739,-30,48,009acdbcffe3
1844740,-69,88,d06f820dca00
1844786,-67,80,9897d19bbdf8
1844792,-91,80,b0c28721bc6a
1844795,-93,80,b2c28721bc6b
1844819,-86,80,345760ecae40
1844822,-94,80,4432c85e95c4
1844824,-92,80,4632c85e95c5
1844831,-73,80,d06f820dca00
1844889,-65,80,9897d19bbdf8
1844896,-91,80,b0c28721bc6a
1844898,-90,80,b2c28721bc6b
1844921,-84,80,345760ecae40
1845037,-66,c8,dc90884a7739
1845129,-94,80,4432c85e95c4
1845139,-73,80,d06f820dca00
1845140,-30,48,009acdbcffe3
1845141,-83,40,d0bf9c5495bb
1845251,-82,40,7429af2723a4
1847206,-63,80,10c25a50cbd1
1847246,-89,80,7c8779019402
1848271,-88,80,e894f6e6fc32
1849262,-92,80,78719c4752b0
1849378,-95,80,84c9c690baa9
1849598,-89,50,78719c4752b0
1849995,-95,80,c471545448d6
1852182,-80,80,fcb4e6c5ee2a
1852388,-72,80,d0bf9c5495bb
1852698,-84,c0,fcb4e6c5ee2a
1854262,-78,80,bccab5d2c7d0
1854365,-84,08,bccab5d2c7d0
1854548,-94,80,e067b374cbf8
1855271,-81,80,58238ce84753
1855273,-83,80,5a238ce84754
1855294,-97,08,c83a35be8d81
1855416,-95,88,c83a35be8d81
1855992,-74,48,c4366c9a74aa
1857176,-65,80,9897d19bbdf8
1857184,-89,80,b0c28721bc6a
1857189,-90,80,b2c28721bc6b
1857209,-83,80,345760ecae40
1857211,-92,80,4432c85e95c4
1857222,-74,80,d06f820dca00
1857230,-65,c8,dc90884a7739
1857281,-64,80,9897d19bbdf8
1857374,-71,88,d06f820dca00
1857414,-83,80,345760ecae40
1857419,-93,80,4632c85e95c5
1857426,-73,80,d06f820dca00
1857506,-71,88,9897d19bbdf8
1857580,-64,50,9897d19bbdf8
1857587,-64,80,9897d19bbdf8
1857618,-84,80,345760ecae40
1857631,-66,c8,dc90884a7739
1857640,-29,48,009acdbcffe3
1857673,-70,88,d06f820dca00
1857701,-92,80,b2c28721bc6b
1857734,-73,80,d06f820dca00
1857791,-65,80,9897d19bbdf8
1857827,-84,80,345760ecae40
1858041,-29,48,009acdbcffe3
1858112,-72,88,9897d19bbdf8
1860211,-64,80,10c25a50cbd1
1860233,-88,88,7c8779019402
1860248,-87,80,7c8779019402
1861174,-85,80,e894f6e6fc32
1862182,-93,80,c471545448d6
1862191,-93,50,c471545448d6
1862265,-88,80,78719c4752b0
1863926,-90,40,306a854736a0
1865185,-90,80,e067b357bdde
1865187,-83,80,fcb4e6c5ee2a
1865190,-80,80,d0bf9c5495bb
1865214,-95,80,8c61a36f465a
1867267,-76,80,bccab5d2c7d0
1867348,-93,80,e067b374cbf8
1868026,-82,88,bccab5d2c7d0
1868174,-83,80,58238ce84753
1868175,-83,80,5a238ce84754
1869068,-73,48,c4366c9a74aa
1870181,-66,80,9897d19bbdf8
1870189,-92,80,b0c28721bc6a
1870192,-91,80,b2c28721bc6b
1870214,-87,80,345760ecae40
1870218,-95,80,4632c85e95c5
1870226,-75,80,d06f820dca00
1870284,-66,80,9897d19bbdf8
1870290,-93,80,b0c28721bc6a
1870292,-89,80,b2c28721bc6b
1870316,-84,80,345760ecae40
1870321,-94,80,4632c85e95c5
1870328,-76,80,d06f820dca00
1870386,-66,80,9897d19bbdf8
1870392,-90,80,b0c28721bc6a
1870394,-93,80,b2c28721bc6b
1870419,-85,80,345760ecae40
1870422,-96,80,4432c85e95c4
1870424,-95,80,4632c85e95c5
1870429,-76,80,d06f820dca00
1870488,-65,80,9897d19bbdf8
1870496,-92,80,b0c28721bc6a
1870499,-92,80,b2c28721bc6b
1870521,-86,80,345760ecae40
1870629,-95,80,4632c85e95c5
1870635,-75,80,d06f820dca00
1870693,-67,80,9897d19bbdf8
1870700,-94,80,b0c28721bc6a
1870702,-90,80,b2c28721bc6b
1870710,-65,50,9897d19bbdf8
1870727,-85,80,345760ecae40
1870731,-94,80,4632c85e95c5
1870738,-76,80,d06f820dca00
1870796,-65,80,9897d19bbdf8
1870802,-91,80,b0c28721bc6a
1870804,-90,80,b2c28721bc6b
1870828,-86,80,345760ecae40
1870833,-94,80,4632c85e95c5
1870840,-75,80,d06f820dca00
1870898,-66,80,9897d19bbdf8
1870905,-91,80,b0c28721bc6a
1870907,-90,80,b2c28721bc6b
1870930,-86,80,345760ecae40
1870934,-92,80,4432c85e95c4
1870942,-75,80,d06f820dca00
1871001,-65,80,9897d19bbdf8
1871008,-93,80,b0c28721bc6a
1871010,-92,80,b2c28721bc6b
1871033,-86,80,345760ecae40
1871035,-96,80,4432c85e95c4
1871037,-95,80,4632c85e95c5
1871045,-75,80,d06f820dca00
1871103,-66,80,9897d19bbdf8
1871110,-91,80,b0c28721bc6a
1871112,-93,80,b2c28721bc6b
1871136,-85,80,345760ecae40
1873216,-64,80,10c25a50cbd1
1873253,-88,80,7c8779019402
1873683,-85,88,7c8779019402
1874178,-84,80,e894f6e6fc32
1875176,-93,88,c471545448d6
1875185,-95,80,c471545448d6
1875270,-91,80,78719c4752b0
1875784,-93,80,e067b32dc3b6
1878190,-91,80,e067b357bdde
1878192,-80,80,d0bf9c5495bb
1878197,-86,80,fcb4e6c5ee2a
1878629,-94,80,8c61a36f465a
1880271,-77,80,bccab5d2c7d0
1880353,-92,80,e067b374cbf8
1880375,-83,88,bccab5d2c7d0
1881102,-94,48,d0ff98a359d8
1881110,-94,d0,e067b374cbf8
1881111,-97,d0,d0ff98a359d8
1881178,-83,80,58238ce84753
1881180,-82,80,5a238ce84754
1881255,-93,08,c83a35be8d81
1881390,-97,80,c83a35be8d81
1881731,-93,88,c83a35be8d81
1883186,-64,80,9897d19bbdf8
1883231,-73,80,d06f820dca00
1883321,-83,80,345760ecae40
1883399,-67,88,9897d19bbdf8
1883445,-29,48,009acdbcffe3
1883446,-65,c8,dc90884a7739
1883446,-68,88,d06f820dca00
1883493,-65,80,9897d19bbdf8
1883500,-90,80,b0c28721bc6a
1883502,-89,80,b2c28721bc6b
1883526,-84,80,345760ecae40
1883538,-74,80,d06f820dca00
1883660,-66,c8,dc90884a7739
1883698,-65,80,9897d19bbdf8
1883846,-29,48,009acdbcffe3
1883903,-64,08,9897d19bbdf8
1883935,-84,80,345760ecae40
1883946,-73,80,d06f820dca00
1883990,-62,48,5c0339b443d2
1884005,-64,80,9897d19bbdf8
1884014,-91,80,b2c28721bc6b
1884115,-89,80,b0c28721bc6a
1884140,-83,80,345760ecae40
1884145,-90,80,4632c85e95c5
1884152,-74,80,d06f820dca00
1886221,-52,80,10c25a50cbd1
1886258,-87,80,7c8779019402
1886586,-86,88,7c8779019402
1887183,-85,80,e894f6e6fc32
1888230,-93,88,c471545448d6
1888274,-87,80,78719c4752b0
1888485,-92,50,c471545448d6
1888498,-95,80,c471545448d6
1888687,-93,80,e067b32dc3b6
1891195,-80,80,fcb4e6c5ee2a
1891198,-79,80,d0bf9c5495bb
1891502,-92,80,e067b357bdde
1891838,-94,80,8c61a36f465a
1893277,-79,80,bccab5d2c7d0
1893380,-81,08,bccab5d2c7d0
1894183,-81,80,58238ce84753
1894184,-81,80,5a238ce84754
1894430,-90,88,c83a35be8d81
1894597,-73,48,c4366c9a74aa
1894631,-82,08,58238ce84753
1894741,-94,08,c83a35be8d81
1894899,-83,80,58238ce84753
1894901,-80,80,5a238ce84754
1896191,-66,80,9897d19bbdf8
1896197,-92,80,b0c28721bc6a
1896223,-84,80,345760ecae40
1896234,-75,80,d06f820dca00
1896402,-93,08,b0c28721bc6a
1896544,-64,48,5c0339b443d2
1896562,-73,88,9897d19bbdf8
1896600,-66,80,9897d19bbdf8
1896636,-97,80,4432c85e95c4
1896646,-75,80,d06f820dca00
1896646,-67,c8,dc90884a7739
1896657,-31,48,009acdbcffe3
1896667,-72,88,d06f820dca00
1896703,-67,80,9897d19bbdf8
1896735,-85,80,345760ecae40
1896737,-95,80,4432c85e95c4
1896747,-75,80,d06f820dca00
1896813,-92,80,b0c28721bc6a
1896815,-93,80,b2c28721bc6b
1896843,-94,80,4632c85e95c5
1896844,-95,08,4432c85e95c4
1896874,-68,c8,dc90884a7739
1896908,-66,80,9897d19bbdf8
1896915,-90,80,b0c28721bc6a
1896916,-91,80,b2c28721bc6b
1896940,-86,80,345760ecae40
1896943,-96,80,4432c85e95c4
1896945,-97,80,4632c85e95c5
1896952,-75,80,d06f820dca00
1897010,-65,80,9897d19bbdf8
1897017,-92,80,b0c28721bc6a
1897020,-90,80,b2c28721bc6b
1897042,-86,80,345760ecae40
1897044,-96,80,4432c85e95c4
1897046,-95,80,4632c85e95c5
1897054,-75,80,d06f820dca00
1897057,-31,48,009acdbcffe3
1897112,-66,80,9897d19bbdf8
1897120,-90,80,b0c28721bc6a
1897125,-92,80,b2c28721bc6b
1897145,-85,80,345760ecae40
1897149,-98,80,4632c85e95c5
1897157,-75,80,d06f820dca00
1899226,-66,80,10c25a50cbd1
1899232,-88,88,7c8779019402
1899263,-89,80,7c8779019402
1900188,-86,80,e894f6e6fc32
1900191,-84,08,e894f6e6fc32
1901195,-93,80,c471545448d6
1901279,-87,80,78719c4752b0
1901691,-96,80,e067b32dc3b6
1901895,-90,08,78719c4752b0
1904202,-80,80,d0bf9c5495bb
1904204,-80,80,fcb4e6c5ee2a
1904506,-89,80,e067b357bdde
1906181,-79,80,bccab5d2c7d0
1907049,-54,40,e4a471e5f2ef
1907187,-82,80,58238ce84753
1907189,-83,80,5a238ce84754
1908933,-72,80,d06f820dca00
1909196,-64,80,9897d19bbdf8
1909200,-48,c8,e4a471e5f2ef
1909228,-83,80,345760ecae40
1909230,-95,80,4432c85e95c4
1909232,-92,80,4632c85e95c5
1909240,-73,80,d06f820dca00
1909298,-64,80,9897d19bbdf8
1909305,-86,80,b0c28721bc6a
1909307,-89,80,b2c28721bc6b
1909330,-81,80,345760ecae40
1909390,-48,c8,e4a471e5f2ef
1909434,-87,08,345760ecae40
1909436,-93,80,4432c85e95c4
1909438,-92,80,4632c85e95c5
1909440,-93,08,4432c85e95c4
1909445,-75,80,d06f820dca00
1909486,-92,80,603d26e151dc
1909503,-64,80,9897d19bbdf8
1909508,-47,c8,e4a471e5f2ef
1909511,-90,80,b2c28721bc6b
1909535,-84,80,345760ecae40
1909539,-93,80,4432c85e95c4
1909540,-93,80,4632c85e95c5
1909547,-74,80,d06f820dca00
1909554,-47,c8,e4a471e5f2ef
1909568,-83,50,345760ecae40
1909578,-71,88,9897d19bbdf8
1909588,-96,80,603d26e151dc
1909606,-65,80,9897d19bbdf8
1909612,-91,80,b0c28721bc6a
1909614,-89,80,b2c28721bc6b
1909635,-64,50,9897d19bbdf8
1909638,-83,80,345760ecae40
1909640,-83,50,345760ecae40
1909651,-73,80,d06f820dca00
1909671,-48,c8,e4a471e5f2ef
1909707,-65,80,9897d19bbdf8
1909716,-94,80,b0c28721bc6a
1909717,-93,80,b2c28721bc6b
1909740,-84,80,345760ecae40
1909752,-75,80,d06f820dca00
1909861,-48,c8,e4a471e5f2ef
1909865,-29,48,009acdbcffe3
1909866,-67,88,d06f820dca00
1909912,-65,80,9897d19bbdf8
1909920,-89,80,b0c28721bc6a
1909922,-89,80,b2c28721bc6b
1909945,-85,80,345760ecae40
1909957,-72,80,d06f820dca00
1909979,-46,c8,e4a471e5f2ef
1910015,-65,80,9897d19bbdf8
1910022,-90,80,b0c28721bc6a
1910025,-92,80,b2c28721bc6b
1910047,-82,80,345760ecae40
1910058,-73,80,d06f820dca00
1910122,-47,c8,e4a471e5f2ef
1910162,-65,c8,dc90884a7739
1910165,-86,50,b0c28721bc6a
