-- BIOS V2.0 --
-- Compiled: May 30 2019 08:16:15 --
tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ,HardAccel,HardBrake,LaneChanL,LaneChanR,ui8LaneHole,Q
-- BIOS V2.0 --
-- Compiled: May 30 2019 08:16:15 --
tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ,HardAccel,HardBrake,LaneChanL,LaneChanR,ui8LaneHole,Q
1584614,-985,228,8472,-25.114,124.600,8069.457,1720.115,826.802,889.148,-112.857,-41.429,-47.144,37.469,-12.333,-29.916,0,0,0,0,0,5.000
1584714,208,88,8395,-6.043,120.771,8076.614,1715.186,826.342,889.723,190.714,-38.286,71.572,-49.290,-4.601,5.750,0,0,0,0,0,5.000
1584814,-268,607,7849,-11.686,133.171,8055.314,1715.389,827.032,876.978,-56.429,124.000,-212.998,2.031,6.906,-127.443,0,0,0,0,0,5.000
1584914,-486,330,7734,-2.257,116.400,8071.757,1710.937,810.808,859.842,94.286,-167.714,164.429,-44.526,-162.245,-171.364,0,0,0,0,0,5.000
1585014,-251,213,8412,35.786,137.771,8042.886,1675.000,793.164,812.711,380.429,213.714,-288.716,-359.370,-176.433,-471.311,0,0,0,0,0,5.000
1585114,472,220,8131,-10.971,122.614,8061.814,1615.429,781.220,798.997,-467.571,-151.571,189.287,-595.712,-119.440,-137.140,0,0,0,0,0,5.000
1585214,-456,296,7598,22.971,121.143,8064.286,1580.379,780.795,797.289,339.429,-14.714,24.712,-350.498,-4.250,-17.079,0,0,0,0,0,5.000
1585314,-445,545,7398,-33.300,138.271,8053.043,1524.941,776.744,801.048,-562.714,171.286,-112.427,-554.376,-40.513,37.586,0,0,0,0,0,5.000
1585414,227,377,7844,-14.686,154.086,8060.471,1520.044,770.146,796.651,186.143,158.143,74.282,-48.972,-65.978,-43.964,0,0,0,0,0,5.000
1585514,-519,581,8042,-58.529,144.757,8058.786,1489.389,760.908,796.564,-438.429,-93.286,-16.855,-306.550,-92.378,-0.873,0,0,0,0,0,5.000
1585614,186,559,8300,-72.857,149.829,8062.814,1482.125,762.468,797.060,-143.286,50.714,40.288,-72.635,15.596,4.963,0,0,0,0,0,5.000
1585714,-423,755,8036,-34.443,141.243,8076.229,1437.019,752.151,788.549,384.143,-85.857,134.141,-451.068,-103.167,-85.110,0,0,0,0,0,5.000
1585814,75,745,7908,-18.729,138.214,8102.100,1432.107,749.282,752.052,157.143,-30.286,258.716,-49.119,-28.694,-364.970,0,0,0,0,0,5.000
1585914,-38,263,8294,-61.786,113.957,8109.514,1385.987,716.654,751.349,-430.571,-242.571,74.141,-461.194,-326.283,-7.032,0,0,0,0,0,5.000
1586014,-853,540,8025,-9.671,95.729,8119.786,1282.835,688.817,745.183,521.143,-182.286,102.715,-1031.526,-278.371,-61.655,0,0,0,0,0,5.000
1586114,983,686,8402,-16.100,105.043,8107.843,1276.702,692.318,733.778,-64.286,93.143,-119.429,-61.328,35.016,-114.050,0,0,0,0,0,5.000
1586214,-355,553,7941,-11.157,108.014,8105.243,1274.709,693.787,734.042,49.429,29.714,-26.001,-19.930,14.684,2.640,0,0,0,0,0,5.000
1586314,-684,506,7865,-44.543,104.586,8121.057,1261.219,691.214,716.563,-333.857,-34.286,158.145,-134.901,-25.731,-174.789,0,0,0,0,0,5.000
1586414,796,674,7708,28.757,98.200,8138.643,1154.305,683.819,690.636,733.000,-63.857,175.859,-1069.133,-73.943,-259.274,0,0,0,0,0,5.000
1586514,416,774,7652,32.957,127.414,8113.600,1155.172,668.205,675.888,42.000,292.143,-250.430,8.662,-156.141,-147.479,0,0,0,0,0,5.000
1586614,-292,571,8173,-20.986,116.543,8116.372,1078.370,654.570,675.728,-539.429,-108.714,27.715,-768.019,-136.351,-1.599,0,0,0,0,0,5.000
1586714,-140,940,7952,-23.057,101.300,8118.243,1078.457,621.982,675.089,-20.714,-152.429,18.711,0.875,-325.880,-6.395,0,0,0,0,0,5.000
1586814,93,462,8337,12.029,124.757,8109.314,1041.063,603.918,667.966,350.857,234.571,-89.282,-373.943,-180.641,-71.229,0,0,0,0,0,5.000
1586914,1203,853,8044,3.514,130.186,8119.314,1028.778,608.713,661.643,-85.143,54.286,100.000,-122.847,47.948,-63.223,0,0,0,0,0,5.000
1587014,-692,414,7718,-11.786,146.786,8117.700,1031.042,600.324,662.482,-153.000,166.000,-16.143,22.634,-83.887,8.387,0,0,0,0,0,5.000
1587114,797,796,8178,-48.771,175.957,8113.943,951.891,581.246,661.383,-369.857,291.714,-37.573,-791.509,-190.780,-10.994,0,0,0,0,0,5.000
1587214,258,523,8050,-45.343,175.243,8108.600,952.557,580.788,660.366,34.286,-7.143,-53.428,6.663,-4.577,-10.164,0,0,0,0,0,5.000
1587314,-377,890,7576,-46.729,187.286,8094.543,952.968,586.714,661.081,-13.857,120.429,-140.571,4.108,59.257,7.143,0,0,0,0,0,5.000
1587414,392,883,8196,-54.457,198.457,8116.457,947.167,592.382,638.261,-77.286,111.714,219.141,-58.009,56.682,-228.193,0,0,0,0,0,5.000
1587514,-74,727,7783,-37.357,222.800,8115.500,935.786,578.426,638.710,171.000,243.429,-9.570,-113.808,-139.564,4.487,0,0,0,0,0,5.000
1587614,1093,536,8301,-31.071,229.314,8108.843,941.860,579.348,634.299,62.857,65.143,-66.572,60.742,9.221,-44.116,0,0,0,0,0,5.000
1587714,51,466,8338,-19.543,235.114,8113.814,937.847,579.656,634.711,115.286,58.000,49.717,-40.135,3.082,4.126,0,0,0,0,0,5.000
1587814,-608,85,8652,-38.043,237.214,8130.929,936.499,578.841,632.838,-185.000,21.000,171.143,-13.482,-8.146,-18.732,0,0,0,0,0,5.000
1587914,944,426,8180,-63.929,243.300,8157.257,882.391,578.555,594.854,-258.857,60.857,263.286,-541.081,-2.867,-379.841,0,0,0,0,0,5.000
1588014,-304,351,8340,-16.900,249.300,8182.400,773.953,577.462,564.054,470.286,60.000,251.426,-1084.376,-10.930,-307.999,0,0,0,0,0,5.000
1588114,-745,516,7499,-24.971,300.057,8141.500,778.544,421.449,505.262,-80.714,507.571,-408.999,45.912,-1560.124,-587.924,0,0,0,0,0,5.000
1588214,649,176,7858,-43.157,291.714,8139.229,747.086,418.028,506.173,-181.857,-83.428,-22.715,-314.587,-34.209,9.114,0,0,0,0,0,5.000
1588314,-255,611,7528,-36.557,316.600,8117.000,743.134,382.974,498.300,66.000,248.857,-222.285,-39.519,-350.548,-78.731,0,0,0,0,0,5.000
1588414,-900,495,7538,-39.800,327.586,8088.600,746.392,376.855,473.206,-32.429,109.857,-283.999,32.584,-61.184,-250.936,0,0,0,0,0,5.000
1588514,321,116,8468,-18.586,329.543,8088.743,735.157,375.393,473.319,212.143,19.571,1.426,-112.349,-14.626,1.130,0,0,0,0,0,5.000
1588614,-532,565,7566,-39.214,343.957,8072.214,728.989,364.631,471.078,-206.286,144.143,-165.283,-61.683,-107.616,-22.410,0,0,0,0,0,5.000
1588714,1570,-755,9143,-7.757,331.729,8091.857,749.939,386.285,486.402,314.571,-122.286,196.426,209.505,216.537,153.234,0,0,0,0,0,5.000
1588814,1106,1068,8150,6.014,352.643,8083.000,761.328,385.950,479.569,137.714,209.143,-88.569,113.883,-3.350,-68.324,0,0,0,0,0,5.000
1588914,-56,-142,8000,12.043,352.200,8066.614,759.139,386.499,462.216,60.286,-4.428,-163.857,-21.888,5.491,-173.531,0,0,0,0,0,5.000
1589014,270,431,7325,19.400,359.386,8041.329,759.108,383.207,453.600,73.571,71.857,-252.856,-0.312,-32.917,-86.158,0,0,0,0,0,5.000
1589114,-222,463,7369,22.629,362.757,8027.429,757.592,383.066,459.049,32.286,33.714,-138.999,-15.157,-1.414,54.487,0,0,0,0,0,5.000
1589214,-359,458,7878,17.414,368.743,8021.929,758.943,381.229,458.500,-52.143,59.857,-55.000,13.514,-18.365,-5.492,0,0,0,0,0,5.000
1589314,-848,243,8728,14.329,370.943,8032.329,762.011,380.051,466.078,-30.857,22.000,103.999,30.671,-11.782,75.785,0,0,0,0,0,5.000
1589414,1299,-133,8550,26.186,372.857,8049.029,775.334,377.159,463.377,118.571,19.143,167.002,133.235,-28.916,-27.016,0,0,0,0,0,5.000
1589514,133,602,7708,37.729,383.929,8041.643,770.811,372.317,464.632,115.429,110.714,-73.857,-45.234,-48.421,12.549,0,0,0,0,0,5.000
1589614,403,550,7914,50.700,386.943,8031.143,769.207,372.795,459.059,129.714,30.143,-105.000,-16.039,4.779,-55.725,0,0,0,0,0,5.000
1589714,177,143,8558,38.429,401.800,8020.343,760.189,340.669,437.120,-122.714,148.571,-108.003,-90.177,-321.261,-219.393,0,0,0,0,0,5.000
1589814,-140,60,7721,38.929,392.471,8020.614,760.060,340.960,436.928,5.000,-93.286,2.715,-1.290,2.911,-1.919,0,0,0,0,0,5.000
1589914,3,592,7780,62.043,404.143,8014.800,733.551,333.526,437.383,231.143,116.714,-58.145,-265.090,-74.341,4.549,0,0,0,0,0,5.000
1590014,1295,847,8011,41.843,425.414,8002.143,677.728,312.977,424.294,-202.000,212.714,-126.567,-558.234,-205.493,-130.887,0,0,0,0,0,5.000
1590114,-179,436,8528,57.514,420.257,7996.514,659.512,309.769,414.556,156.714,-51.571,-56.289,-182.159,-32.076,-97.383,0,0,0,0,0,5.000
1590214,355,-76,8334,47.271,421.571,7994.543,649.163,307.457,412.614,-102.429,13.143,-19.712,-103.489,-23.121,-19.423,0,0,0,0,0,5.000
1590314,162,604,8092,64.143,418.429,8010.671,636.454,304.437,393.604,168.714,-31.429,161.284,-127.087,-30.201,-190.093,0,0,0,0,0,5.000
1590414,128,339,7707,71.171,418.014,8019.657,634.401,304.525,379.123,70.286,-4.143,89.858,-20.535,0.881,-144.814,0,0,0,0,0,5.000
1590514,-656,421,7192,55.814,425.457,8011.914,638.791,298.072,390.249,-153.571,74.429,-77.432,43.903,-64.532,111.264,0,0,0,0,0,5.000
1590614,-63,300,8425,22.757,430.700,8018.314,581.655,292.540,393.286,-330.571,52.429,64.004,-571.362,-55.318,30.367,0,0,0,0,0,5.000
1590714,58,725,7747,35.057,431.486,8022.900,573.104,293.255,388.191,123.000,7.857,45.854,-85.512,7.146,-50.947,0,0,0,0,0,5.000
1590814,551,-118,8577,50.029,427.643,8038.043,572.697,298.619,388.835,149.714,-38.429,151.431,-4.062,53.638,6.442,0,0,0,0,0,5.000
1590914,590,278,7874,54.343,429.043,8034.000,575.604,297.683,389.049,43.143,14.000,-40.430,29.066,-9.361,2.133,0,0,0,0,0,5.000
1591014,1938,219,8272,85.843,429.643,8032.243,616.069,297.216,387.690,315.000,6.000,-17.573,404.647,-4.666,-13.590,0,0,0,0,0,5.000
1591114,-2419,683,7785,55.671,434.229,8023.486,682.684,298.610,386.250,-301.714,45.857,-87.568,666.155,13.940,-14.401,0,0,0,1,0,5.000
1591214,871,871,8738,62.429,442.700,8031.457,688.356,302.445,395.055,67.571,84.714,79.712,56.721,38.347,88.055,0,0,0,0,0,5.000
1591314,-578,1294,8678,56.171,456.843,8039.929,692.148,318.357,402.402,-62.571,141.429,84.717,37.919,159.120,73.471,0,0,0,0,0,5.000
1591414,1621,304,8082,77.229,454.443,8034.057,716.582,318.866,398.730,210.571,-24.000,-58.716,244.334,5.095,-36.720,0,0,0,0,0,5.000
1591514,-1058,-60,7443,63.343,451.271,8037.000,728.921,322.838,393.563,-138.857,-31.714,29.429,123.397,39.722,-51.668,0,0,0,0,0,5.000
1591614,1861,286,8062,104.000,452.100,8031.143,748.424,322.338,390.081,406.571,8.286,-58.569,195.024,-5.001,-34.819,0,0,0,0,0,5.000
1591714,1737,776,8546,125.843,461.929,8033.300,773.047,321.575,392.498,218.429,98.286,21.567,246.237,-7.636,24.162,0,0,0,0,0,5.000
1591814,-2550,608,8211,93.243,461.943,8038.471,834.632,321.581,392.420,-326.000,0.143,51.714,615.849,0.064,-0.775,0,0,0,0,0,5.000
1591914,1262,180,8052,118.214,459.800,8043.014,843.035,322.950,390.706,249.714,-21.429,45.430,84.031,13.689,-17.141,0,0,0,0,0,5.000
1592014,-1100,254,8549,106.086,460.386,8044.971,854.292,322.539,392.887,-121.286,5.857,19.570,112.566,-4.112,21.805,0,0,0,0,0,5.000
1592114,800,322,7956,110.771,461.843,8042.471,857.181,321.679,392.888,46.857,14.572,-25.000,28.889,-8.600,0.014,0,0,0,0,0,5.000
1592214,-922,656,8225,104.114,466.986,8051.429,863.344,321.864,389.788,-66.571,51.429,89.575,61.633,1.852,-31.003,0,0,0,0,0,5.000
1592314,324,-80,8867,115.100,458.057,8072.414,861.177,328.183,393.569,109.857,-89.286,209.854,-21.672,63.188,37.815,0,0,0,0,0,5.000
1592414,-651,656,7148,102.557,462.043,8062.471,865.837,328.868,407.750,-125.429,39.857,-99.429,46.602,6.848,141.811,0,0,0,0,0,5.000
1592514,-171,476,6864,107.529,460.543,8045.643,863.249,328.561,431.845,49.714,-15.000,-168.281,-25.880,-3.067,240.947,0,0,0,0,0,5.000
1592614,-934,215,7407,91.529,455.629,8032.886,871.982,329.622,437.298,-160.000,-49.143,-127.573,87.325,10.615,54.532,0,0,0,0,0,5.000
1592714,2664,120,7952,135.629,446.557,8031.686,921.500,329.996,437.403,441.000,-90.714,-12.002,495.186,3.739,1.051,0,0,0,0,0,5.000
1592814,-1545,623,8200,112.486,444.814,8035.857,942.828,328.735,437.596,-231.429,-17.428,41.714,213.279,-12.610,1.929,0,0,0,0,0,5.000
1592914,1081,174,8932,128.471,443.543,8044.971,949.603,329.607,449.364,159.857,-12.715,91.143,67.750,8.717,117.676,0,0,0,0,0,5.000
1593014,-1030,417,8885,125.943,441.786,8057.257,952.444,329.416,460.274,-25.286,-17.571,122.861,28.414,-1.910,109.099,0,0,0,0,0,5.000
1593114,326,24,7445,116.557,432.329,8043.586,947.175,331.763,464.028,-93.857,-94.571,-136.714,-52.694,23.474,37.546,0,0,0,0,0,5.000
1593214,-150,-255,8025,119.486,420.786,8044.786,946.029,341.284,463.870,29.286,-115.429,11.997,-11.463,95.204,-1.582,0,0,0,0,0,5.000
1593314,-588,183,7215,120.857,416.171,8035.500,944.932,342.282,473.776,13.714,-46.143,-92.856,-10.968,9.987,99.059,0,0,0,0,0,5.000
1593414,-435,-79,7572,103.271,405.414,8033.557,943.657,345.825,475.391,-175.857,-107.571,-19.429,-12.745,35.422,16.153,0,0,0,0,0,5.000
1593514,318,97,7686,101.871,395.743,8034.043,943.265,344.847,475.018,-14.000,-96.714,4.858,-3.924,-9.780,-3.728,0,0,0,0,0,5.000
1593614,-417,495,7765,100.086,394.657,8028.214,944.127,344.412,475.780,-17.857,-10.857,-58.286,8.618,-4.342,7.617,0,0,0,0,0,5.000
1593714,-137,219,8534,100.129,384.357,8036.529,944.116,338.683,479.447,0.429,-103.000,83.145,-0.107,-57.295,36.666,0,0,0,0,0,5.000
1593814,-712,318,8332,88.629,382.300,8036.457,949.023,338.642,479.402,-115.000,-20.572,-0.718,49.068,-0.405,-0.445,0,0,0,0,0,5.000
1593914,342,-108,9186,76.329,368.571,8052.771,940.037,338.761,498.435,-123.000,-137.285,163.145,-89.858,1.190,190.327,0,0,0,0,0,5.000
1594014,-503,261,9773,79.029,366.386,8082.128,938.096,338.955,536.888,27.000,-21.857,293.569,-19.412,1.934,384.530,0,0,0,0,0,5.000
1594114,-248,-438,9644,64.100,348.757,8103.071,934.861,348.118,567.915,-149.286,-176.286,209.429,-32.350,91.634,310.275,0,0,0,0,0,5.000
1594214,258,-257,9569,64.100,337.614,8124.771,934.861,354.782,593.899,0.000,-111.429,217.002,0.000,66.641,259.836,0,0,0,0,0,5.000
1594314,229,-337,8905,72.757,320.086,8143.757,933.541,357.359,597.286,86.571,-175.286,189.858,-13.199,25.771,33.865,0,0,0,0,0,5.000
1594414,-712,-296,8492,56.986,303.243,8147.986,937.332,358.214,598.687,-157.714,-168.429,42.285,37.913,8.551,14.011,0,0,0,0,0,5.000
1594514,203,-537,8538,60.943,285.186,8158.771,937.356,368.119,598.815,39.571,-180.572,107.856,0.233,99.052,1.282,0,0,0,0,0,5.000
1594614,692,-281,7894,55.214,273.514,8152.957,932.242,372.903,599.381,-57.286,-116.714,-58.145,-51.134,47.834,5.664,0,0,0,0,0,5.000
1594714,-1370,-286,6970,34.914,262.771,8133.414,947.460,378.000,615.124,-203.000,-107.429,-195.430,152.180,50.972,157.432,0,0,0,0,0,5.000
1594814,1080,-198,8466,59.029,258.729,8130.757,952.259,381.378,613.278,241.143,-40.428,-26.567,47.988,33.780,-18.469,0,0,0,0,0,5.000
1594914,-399,24,8037,39.843,252.986,8128.714,947.754,381.842,613.348,-191.857,-57.429,-20.430,-45.049,4.644,0.707,0,0,0,0,0,5.000
1595014,-238,-183,8009,40.786,245.357,8123.986,947.444,385.128,612.977,9.429,-76.286,-47.285,-3.096,32.858,-3.713,0,0,0,0,0,5.000
1595114,-350,-620,9082,46.429,229.129,8146.600,943.917,397.129,618.676,56.429,-162.286,226.143,-35.271,120.011,56.995,0,0,0,0,0,5.000
1595214,-45,-532,8973,36.514,219.014,8162.529,941.177,407.241,625.358,-99.143,-101.143,159.287,-27.404,101.115,66.821,0,0,0,0,0,5.000
1595314,-56,-52,8255,39.357,209.543,8172.914,940.592,405.721,620.754,28.429,-94.714,103.853,-5.845,-15.197,-46.043,0,0,0,0,0,5.000
1595414,288,-336,6763,56.329,197.671,8161.843,934.186,409.336,638.633,169.714,-118.714,-110.713,-64.063,36.153,178.790,0,0,0,0,0,5.000
1595514,-71,-442,7586,50.729,189.700,8149.243,933.758,416.224,641.164,-56.000,-79.714,-126.001,-4.284,68.880,25.311,0,0,0,0,0,5.000
1595614,-1406,-312,8856,38.243,177.171,8167.671,947.212,417.935,642.673,-124.857,-125.286,184.287,134.548,17.103,15.085,0,0,0,0,0,5.000
1595714,1879,-355,7986,42.657,182.886,8151.143,955.028,407.761,632.168,44.143,57.143,-165.283,78.158,-101.737,-105.043,0,0,0,0,0,5.000
1595814,-629,389,7711,17.871,173.186,8144.872,949.609,394.449,634.323,-247.857,-97.000,-62.715,-54.197,-133.120,21.542,0,0,0,0,0,5.000
1595914,1109,848,6840,34.514,187.329,8128.300,958.337,400.595,652.775,166.429,141.429,-165.718,87.283,61.458,184.521,0,0,0,0,0,5.000
1596014,-1499,921,7085,9.243,194.329,8124.872,974.974,408.985,657.597,-252.714,70.000,-34.282,166.370,83.900,48.226,0,0,0,0,0,5.000
1596114,-642,1016,7795,3.243,202.229,8130.957,977.667,419.309,652.526,-60.000,79.000,60.854,26.932,103.240,-50.717,0,0,0,0,0,5.000
1596214,459,-643,9610,14.929,186.500,8155.700,978.156,429.935,674.918,116.857,-157.286,247.432,4.889,106.257,223.925,0,0,0,0,0,5.000
1596314,1188,1471,8287,44.014,204.043,8149.400,982.326,456.137,671.597,290.857,175.429,-63.003,41.697,262.025,-33.215,0,0,0,0,0,5.000
1596414,3121,-351,9215,70.043,200.929,8158.900,1037.806,459.162,681.822,260.286,-31.143,95.000,554.805,30.247,102.250,0,0,0,0,0,5.000
1596514,-1438,507,7125,47.600,199.571,8150.571,1053.076,458.114,690.780,-224.429,-13.571,-83.286,152.699,-10.482,89.588,0,0,0,0,0,5.000
1596614,2424,-193,9459,76.471,188.957,8172.643,1089.499,458.479,707.353,288.714,-106.143,220.718,364.224,3.651,165.723,0,0,0,0,0,5.000
1596714,-4622,412,8342,7.914,192.800,8169.557,1223.736,459.204,706.135,-685.571,38.429,-30.859,1342.371,7.255,-12.177,0,0,0,0,0,5.000
1596814,-360,-1156,8254,4.771,175.429,8177.171,1224.394,486.111,704.128,-31.429,-173.714,76.143,6.582,269.072,-20.070,0,0,0,0,0,5.000
1596914,-1887,526,7363,-22.229,174.486,8171.214,1244.804,485.366,709.209,-270.000,-9.429,-59.570,204.100,-7.455,50.806,0,0,0,0,0,5.000
1597014,1204,-24,6939,-23.529,162.043,8155.900,1243.474,479.090,723.924,-13.000,-124.429,-153.145,-13.295,-62.762,147.156,0,0,0,0,0,5.000
1597114,-103,-162,8218,-22.443,153.500,8151.471,1243.371,479.460,722.581,10.857,-85.429,-44.287,-1.029,3.701,-13.428,0,0,0,0,0,5.000
1597214,-2508,522,7462,-63.343,162.043,8139.014,1276.919,480.621,726.831,-409.000,85.429,-124.570,335.474,11.610,42.499,0,0,0,0,0,5.000
1597314,-392,-157,8690,-71.257,151.171,8147.557,1277.214,479.105,729.737,-79.143,-108.714,85.430,2.954,-15.155,29.058,0,0,0,0,0,5.000
1597414,613,-566,8804,-64.329,138.243,8163.229,1279.590,486.023,731.884,69.286,-129.286,156.714,23.755,69.178,21.467,0,0,0,0,0,5.000
1597514,-473,-42,9190,-61.714,131.629,8191.771,1278.565,485.280,732.410,26.143,-66.143,285.430,-10.249,-7.432,5.263,0,0,0,0,0,5.000
1597614,-1463,1549,6129,-81.714,149.471,8158.971,1289.333,513.296,771.594,-200.000,178.429,-328.003,107.681,280.157,391.841,0,0,0,0,0,5.000
1597714,-1695,198,6423,-106.757,141.943,8140.057,1303.324,508.643,797.262,-250.429,-75.286,-189.141,139.915,-46.528,256.677,0,0,0,0,0,5.000
1597814,2742,-490,7712,-75.457,136.629,8127.700,1344.407,513.253,797.097,313.000,-53.143,-123.569,410.823,46.105,-1.646,0,0,0,0,0,5.000
1597914,115,354,7446,-82.243,137.714,8121.586,1342.228,513.631,800.653,-67.857,10.857,-61.143,-21.790,3.782,35.562,0,0,0,0,0,5.000
1598014,-2603,74,5626,-147.114,135.643,8083.786,1352.714,513.592,853.384,-648.714,-20.714,-378.003,104.865,-0.397,527.307,0,0,0,0,0,5.000
1598114,803,80,10453,-101.086,127.029,8121.900,1329.240,509.379,897.622,460.286,-86.143,381.143,-234.746,-42.132,442.375,0,0,0,0,0,5.000
1598214,486,1742,7441,-106.586,139.471,8103.372,1325.998,537.274,898.099,-55.000,124.429,-185.283,-32.412,278.957,4.775,0,0,0,0,0,5.000
1598314,-2246,1249,7288,-130.414,138.829,8083.514,1349.043,535.918,900.538,-238.286,-6.429,-198.574,230.446,-13.565,24.387,0,0,0,0,0,5.000
1598414,-2200,-162,8207,-185.000,132.171,8085.300,1354.365,536.718,900.657,-545.857,-66.571,17.856,53.219,8.006,1.191,0,0,0,0,0,5.000
1598514,1656,1021,8144,-146.229,147.614,8095.314,1367.601,546.431,897.351,387.714,154.429,100.146,132.361,97.123,-33.063,0,0,0,0,0,5.000
1598614,-1879,-1390,9933,-199.657,123.671,8122.043,1361.181,575.773,923.446,-534.286,-239.429,267.285,-64.199,293.425,260.952,0,0,0,0,0,5.000
1598714,1844,2431,7222,-198.129,147.314,8103.128,1363.413,633.191,928.116,15.286,236.429,-189.146,22.322,574.175,46.701,1,0,0,0,0,5.000
1598814,-2941,-805,7319,-203.714,127.129,8090.386,1373.798,640.661,932.660,-55.857,-201.857,-127.427,103.853,74.706,45.438,0,0,0,0,0,5.000
1598914,2869,287,8352,-180.757,128.657,8094.671,1411.022,640.913,933.163,229.571,15.286,42.856,372.241,2.519,5.029,0,0,0,0,0,5.000
1599014,924,1319,7285,-151.843,143.871,8076.614,1412.626,656.167,936.420,289.143,152.143,-180.571,16.036,152.541,32.576,0,0,0,0,0,5.000
1599114,519,150,8503,-155.857,141.414,8084.429,1410.313,655.818,937.663,-40.143,-24.571,78.145,-23.131,-3.497,12.424,0,0,0,0,0,5.000
1599214,-1333,462,8832,-161.729,138.643,8093.100,1414.340,654.045,941.721,-58.714,-27.714,86.714,40.270,-17.729,40.579,0,0,0,0,0,5.000
1599314,-1238,639,9683,-184.043,148.914,8104.757,1418.815,656.173,956.168,-223.143,102.714,116.572,44.755,21.279,144.473,0,0,0,0,0,5.000
1599414,1377,844,9129,-155.071,151.600,8133.057,1429.649,658.623,956.748,289.714,26.857,282.998,108.333,24.502,5.797,0,0,0,0,0,5.000
1599514,-1781,1069,7948,-178.071,160.071,8148.543,1442.612,666.507,944.779,-230.000,84.714,154.858,129.630,78.845,-119.682,0,0,0,0,0,5.000
1599614,-55,634,7242,-165.514,166.057,8146.186,1439.800,668.851,946.830,125.571,59.857,-23.574,-28.118,23.438,20.507,0,0,0,0,0,5.000
1599714,609,1106,6862,-194.871,180.143,8130.614,1402.269,678.052,958.783,-293.571,140.857,-155.713,-375.309,92.008,119.531,0,0,0,0,0,5.000
1599814,-29,1015,7660,-173.214,185.743,8122.900,1392.926,683.285,960.365,216.572,56.000,-77.144,-93.435,52.330,15.817,0,0,0,0,0,5.000
1599914,105,727,7971,-187.157,193.643,8109.171,1385.165,686.294,955.557,-139.429,79.000,-137.285,-77.610,30.087,-48.075,0,0,0,0,0,5.000
1600014,-1668,903,7675,-196.271,200.586,8091.886,1392.759,690.961,952.305,-91.143,69.429,-172.856,75.942,46.669,-32.523,0,0,0,0,0,5.000
1600114,454,242,8174,-194.443,203.700,8102.300,1393.527,690.649,949.155,18.286,31.143,104.141,7.681,-3.117,-31.501,0,0,0,0,0,5.000
1600214,24,660,8229,-191.957,216.771,8105.214,1393.759,690.503,949.226,24.857,130.714,29.146,2.323,-1.464,0.713,0,0,0,0,0,5.000
1600314,-729,913,8156,-193.971,227.200,8118.657,1394.432,695.409,943.168,-20.143,104.286,134.429,6.725,49.063,-60.583,0,0,0,0,0,5.000
1600414,-906,659,8686,-200.700,237.743,8134.571,1396.713,696.280,943.208,-67.286,105.429,159.141,22.817,8.716,0.402,0,0,0,0,0,5.000
1600514,-17,283,8590,-205.486,240.400,8147.486,1395.501,696.093,943.167,-47.857,26.571,129.146,-12.124,-1.872,-0.414,0,0,0,0,0,5.000
1600614,487,139,8530,-192.571,235.314,8158.414,1397.665,695.515,943.104,129.143,-50.857,109.282,21.641,-5.786,-0.632,0,0,0,0,0,5.000
1600714,-490,-42,7265,-197.614,231.586,8140.286,1398.092,696.291,947.894,-50.429,-37.286,-181.284,4.272,7.767,47.905,0,0,0,0,0,5.000
1600814,325,219,7639,-182.800,230.171,8130.386,1398.057,696.215,949.458,148.143,-14.143,-98.999,-0.348,-0.764,15.636,0,0,0,0,0,5.000
1600914,348,283,7589,-182.714,235.757,8107.571,1398.090,695.047,942.983,0.857,55.857,-228.145,0.322,-11.680,-64.743,0,0,0,0,0,5.000
1601014,-443,518,6891,-181.857,239.429,8066.400,1397.912,695.849,932.224,8.571,36.714,-411.714,-1.780,8.020,-107.589,0,0,0,0,0,5.000
1601114,796,707,7426,-166.943,255.786,8034.714,1402.687,693.185,915.611,149.143,163.571,-316.855,47.756,-26.640,-166.139,0,0,0,0,0,5.000
1601214,-332,945,8443,-175.371,272.957,8018.628,1401.881,695.155,898.241,-84.286,171.714,-160.859,-8.064,19.698,-173.699,0,0,0,0,0,5.000
1601314,-1427,601,9283,-199.029,286.357,8024.029,1408.813,692.303,904.666,-236.571,134.000,54.004,69.321,-28.522,64.257,0,0,0,0,0,5.000
1601414,-333,1175,8403,-193.614,307.371,8022.757,1407.559,696.619,904.070,54.143,210.143,-12.715,-12.542,43.161,-5.963,0,0,0,0,0,5.000
1601514,-205,746,7877,-199.443,325.700,8013.314,1406.749,691.017,902.089,-58.286,183.286,-94.429,-8.101,-56.014,-19.811,0,0,0,0,0,5.000
1601614,-588,137,9059,-217.729,331.671,8029.957,1403.358,687.546,910.442,-182.857,59.714,166.426,-33.912,-34.713,83.533,0,0,0,0,0,5.000
1601714,42,510,8561,-197.557,343.043,8052.686,1396.783,683.809,903.530,201.714,113.714,227.285,-65.750,-37.374,-69.120,0,0,0,0,0,5.000
